CODE,RXCUI2,STR,RELA,RXCUI1,STR
4023666,689507,ASPIRIN/BUTALBITAL/CAFFEINE/PHENACETIN,has_part,1886,CAFFEINE
4023666,689507,ASPIRIN/BUTALBITAL/CAFFEINE/PHENACETIN,has_part,19860,BUTALBITAL
4023666,689507,ASPIRIN/BUTALBITAL/CAFFEINE/PHENACETIN,has_part,8113,PHENACETIN
4022815,689509,ASPIRIN/CAFFEINE/CHLORPHENIRAMINE,has_part,1191,ASPIRIN
4022815,689509,ASPIRIN/CAFFEINE/CHLORPHENIRAMINE,has_part,1886,CAFFEINE
4022815,689509,ASPIRIN/CAFFEINE/CHLORPHENIRAMINE,has_part,2400,Chlorphenamine
4022093,689511,ASPIRIN/CAFFEINE/CODEINE,has_part,1191,ASPIRIN
4022093,689511,ASPIRIN/CAFFEINE/CODEINE,has_part,1886,CAFFEINE
4022093,689511,ASPIRIN/CAFFEINE/CODEINE,has_part,2670,CODEINE
4022186,689512,ASPIRIN/CAFFEINE/DIHYDROCODEINE,has_part,1191,ASPIRIN
4022186,689512,ASPIRIN/CAFFEINE/DIHYDROCODEINE,has_part,1886,CAFFEINE
4022186,689512,ASPIRIN/CAFFEINE/DIHYDROCODEINE,has_part,23088,DIHYDROCODEINE
4022874,689513,ASPIRIN/CAFFEINE/DIHYDROCODEINE/PROMETHAZINE,has_part,1191,ASPIRIN
4022874,689513,ASPIRIN/CAFFEINE/DIHYDROCODEINE/PROMETHAZINE,has_part,1886,CAFFEINE
4022874,689513,ASPIRIN/CAFFEINE/DIHYDROCODEINE/PROMETHAZINE,has_part,23088,DIHYDROCODEINE
4022874,689513,ASPIRIN/CAFFEINE/DIHYDROCODEINE/PROMETHAZINE,has_part,8745,PROMETHAZINE
4022847,689515,ASPIRIN/CAFFEINE/HYDROCODONE,has_part,1191,ASPIRIN
4022847,689515,ASPIRIN/CAFFEINE/HYDROCODONE,has_part,1886,CAFFEINE
4022847,689515,ASPIRIN/CAFFEINE/HYDROCODONE,has_part,5489,Hydrocodone
4022750,689516,ASPIRIN/CAFFEINE/IPECAC/OPIUM,has_part,1191,ASPIRIN
4022750,689516,ASPIRIN/CAFFEINE/IPECAC/OPIUM,has_part,1886,CAFFEINE
4022750,689516,ASPIRIN/CAFFEINE/IPECAC/OPIUM,has_part,5975,"Syrup of Ipecac"
4022750,689516,ASPIRIN/CAFFEINE/IPECAC/OPIUM,has_part,7676,OPIUM
4022092,689518,ASPIRIN/CAFFEINE/PROPOXYPHENE,has_part,1191,ASPIRIN
4022092,689518,ASPIRIN/CAFFEINE/PROPOXYPHENE,has_part,1886,CAFFEINE
4022092,689518,ASPIRIN/CAFFEINE/PROPOXYPHENE,has_part,8785,PROPOXYPHENE
4023558,689519,ASPIRIN/CAFFEINE/SALICYLAMIDE,has_part,1191,ASPIRIN
4023558,689519,ASPIRIN/CAFFEINE/SALICYLAMIDE,has_part,1886,CAFFEINE
4023558,689519,ASPIRIN/CAFFEINE/SALICYLAMIDE,has_part,9518,SALICYLAMIDE
4022379,689522,ASPIRIN/CARISOPRODOL/CODEINE,has_part,1191,ASPIRIN
4022379,689522,ASPIRIN/CARISOPRODOL/CODEINE,has_part,2101,CARISOPRODOL
4022379,689522,ASPIRIN/CARISOPRODOL/CODEINE,has_part,2670,CODEINE
4024962,689524,"ASPIRIN/CITRIC ACID/SODIUM BICARBONATE",has_part,1191,ASPIRIN
4024962,689524,"ASPIRIN/CITRIC ACID/SODIUM BICARBONATE",has_part,21183,"CITRIC ACID"
4024962,689524,"ASPIRIN/CITRIC ACID/SODIUM BICARBONATE",has_part,36676,"SODIUM BICARBONATE"
4022883,689529,ASPIRIN/ETHOHEPTAZINE/MEPROBAMATE,has_part,1191,ASPIRIN
4022883,689529,ASPIRIN/ETHOHEPTAZINE/MEPROBAMATE,has_part,24484,ETHOHEPTAZINE
4022883,689529,ASPIRIN/ETHOHEPTAZINE/MEPROBAMATE,has_part,6760,MEPROBAMATE
4023053,689540,ASPIRIN/PROMETHAZINE/PSEUDOEPHEDRINE,has_part,1191,ASPIRIN
4023053,689540,ASPIRIN/PROMETHAZINE/PSEUDOEPHEDRINE,has_part,8745,PROMETHAZINE
4023053,689540,ASPIRIN/PROMETHAZINE/PSEUDOEPHEDRINE,has_part,8896,"(1S,2S)-2-methylamino-1-phenyl-propan-1-ol"
4023120,689541,ASPIRIN/PROPOXYPHENE,has_part,1191,ASPIRIN
4023120,689541,ASPIRIN/PROPOXYPHENE,has_part,8785,PROPOXYPHENE
4023359,689551,"ACETAMINOPHEN/ASPIRIN/CAFFEINE/CALCIUM GLUCONATE",has_part,1191,ASPIRIN
4023359,689551,"ACETAMINOPHEN/ASPIRIN/CAFFEINE/CALCIUM GLUCONATE",has_part,161,Acetaminophen
4023359,689551,"ACETAMINOPHEN/ASPIRIN/CAFFEINE/CALCIUM GLUCONATE",has_part,1886,CAFFEINE
4023359,689551,"ACETAMINOPHEN/ASPIRIN/CAFFEINE/CALCIUM GLUCONATE",has_part,1908,"CALCIUM GLUCONATE"
4022869,689552,ACETAMINOPHEN/ASPIRIN/CAFFEINE/CODEINE/SALICYLAMIDE,has_part,1191,ASPIRIN
4022869,689552,ACETAMINOPHEN/ASPIRIN/CAFFEINE/CODEINE/SALICYLAMIDE,has_part,161,Acetaminophen
4022869,689552,ACETAMINOPHEN/ASPIRIN/CAFFEINE/CODEINE/SALICYLAMIDE,has_part,1886,CAFFEINE
4022869,689552,ACETAMINOPHEN/ASPIRIN/CAFFEINE/CODEINE/SALICYLAMIDE,has_part,2670,CODEINE
4022869,689552,ACETAMINOPHEN/ASPIRIN/CAFFEINE/CODEINE/SALICYLAMIDE,has_part,9518,SALICYLAMIDE
4022607,689553,ACETAMINOPHEN/ASPIRIN/CAFFEINE/HYDROCODONE,has_part,1191,ASPIRIN
4022607,689553,ACETAMINOPHEN/ASPIRIN/CAFFEINE/HYDROCODONE,has_part,161,Acetaminophen
4022607,689553,ACETAMINOPHEN/ASPIRIN/CAFFEINE/HYDROCODONE,has_part,1886,CAFFEINE
4022607,689553,ACETAMINOPHEN/ASPIRIN/CAFFEINE/HYDROCODONE,has_part,5489,Hydrocodone
4023204,689554,ACETAMINOPHEN/ASPIRIN/CAFFEINE/SALICYLAMIDE,has_part,1191,ASPIRIN
4023204,689554,ACETAMINOPHEN/ASPIRIN/CAFFEINE/SALICYLAMIDE,has_part,161,Acetaminophen
4023204,689554,ACETAMINOPHEN/ASPIRIN/CAFFEINE/SALICYLAMIDE,has_part,1886,CAFFEINE
4023204,689554,ACETAMINOPHEN/ASPIRIN/CAFFEINE/SALICYLAMIDE,has_part,9518,SALICYLAMIDE
4022817,689555,ACETAMINOPHEN/ASPIRIN/CODEINE,has_part,1191,ASPIRIN
4022817,689555,ACETAMINOPHEN/ASPIRIN/CODEINE,has_part,161,Acetaminophen
4022817,689555,ACETAMINOPHEN/ASPIRIN/CODEINE,has_part,2670,CODEINE
4023496,689556,ACETAMINOPHEN/ASPIRIN/PHENYLPROPANOLAMINE,has_part,1191,ASPIRIN
4023496,689556,ACETAMINOPHEN/ASPIRIN/PHENYLPROPANOLAMINE,has_part,161,Acetaminophen
4023496,689556,ACETAMINOPHEN/ASPIRIN/PHENYLPROPANOLAMINE,has_part,8175,PHENYLPROPANOLAMINE
4022948,689557,ACETAMINOPHEN/ATROPINE/ETHAVERINE/SALICYLAMIDE,has_part,1223,ATROPINE
4022948,689557,ACETAMINOPHEN/ATROPINE/ETHAVERINE/SALICYLAMIDE,has_part,161,Acetaminophen
4022948,689557,ACETAMINOPHEN/ATROPINE/ETHAVERINE/SALICYLAMIDE,has_part,24464,ETHAVERINE
4022948,689557,ACETAMINOPHEN/ATROPINE/ETHAVERINE/SALICYLAMIDE,has_part,9518,SALICYLAMIDE
4023740,689558,ACETAMINOPHEN/BROMPHENIRAMINE/PSEUDOEPHEDRINE,has_part,161,Acetaminophen
4023740,689558,ACETAMINOPHEN/BROMPHENIRAMINE/PSEUDOEPHEDRINE,has_part,1767,BROMPHENIRAMINE
4023740,689558,ACETAMINOPHEN/BROMPHENIRAMINE/PSEUDOEPHEDRINE,has_part,8896,"(1S,2S)-2-methylamino-1-phenyl-propan-1-ol"
4022838,689561,ACETAMINOPHEN/BUTALBITAL/CAFFEINE/CODEINE,has_part,161,Acetaminophen
4022838,689561,ACETAMINOPHEN/BUTALBITAL/CAFFEINE/CODEINE,has_part,1886,CAFFEINE
4022838,689561,ACETAMINOPHEN/BUTALBITAL/CAFFEINE/CODEINE,has_part,19860,BUTALBITAL
4022838,689561,ACETAMINOPHEN/BUTALBITAL/CAFFEINE/CODEINE,has_part,2670,CODEINE
4023020,689562,ACETAMINOPHEN/BUTALBITAL/CAFFEINE/HYDROCODONE,has_part,161,Acetaminophen
4023020,689562,ACETAMINOPHEN/BUTALBITAL/CAFFEINE/HYDROCODONE,has_part,1886,CAFFEINE
4023020,689562,ACETAMINOPHEN/BUTALBITAL/CAFFEINE/HYDROCODONE,has_part,19860,BUTALBITAL
4023020,689562,ACETAMINOPHEN/BUTALBITAL/CAFFEINE/HYDROCODONE,has_part,5489,Hydrocodone
4022544,689563,ACETAMINOPHEN/BUTALBITAL/CODEINE,has_part,161,Acetaminophen
4022544,689563,ACETAMINOPHEN/BUTALBITAL/CODEINE,has_part,19860,BUTALBITAL
4022544,689563,ACETAMINOPHEN/BUTALBITAL/CODEINE,has_part,2670,CODEINE
4022916,689566,ACETAMINOPHEN/CAFFEINE/CHLORPHENIRAMINE/PHENYLEPHRINE/PYRILAMINE,has_part,161,Acetaminophen
4022916,689566,ACETAMINOPHEN/CAFFEINE/CHLORPHENIRAMINE/PHENYLEPHRINE/PYRILAMINE,has_part,1886,CAFFEINE
4022916,689566,ACETAMINOPHEN/CAFFEINE/CHLORPHENIRAMINE/PHENYLEPHRINE/PYRILAMINE,has_part,2400,Chlorphenamine
4022916,689566,ACETAMINOPHEN/CAFFEINE/CHLORPHENIRAMINE/PHENYLEPHRINE/PYRILAMINE,has_part,8163,PHENYLEPHRINE
4022916,689566,ACETAMINOPHEN/CAFFEINE/CHLORPHENIRAMINE/PHENYLEPHRINE/PYRILAMINE,has_part,9009,PYRILAMINE
4023680,689567,ACETAMINOPHEN/CAFFEINE/CHLORPHENIRAMINE/PHENYLPROPANOLAMINE,has_part,161,Acetaminophen
4023680,689567,ACETAMINOPHEN/CAFFEINE/CHLORPHENIRAMINE/PHENYLPROPANOLAMINE,has_part,1886,CAFFEINE
4023680,689567,ACETAMINOPHEN/CAFFEINE/CHLORPHENIRAMINE/PHENYLPROPANOLAMINE,has_part,2400,Chlorphenamine
4023680,689567,ACETAMINOPHEN/CAFFEINE/CHLORPHENIRAMINE/PHENYLPROPANOLAMINE,has_part,8175,PHENYLPROPANOLAMINE
4022809,689568,ACETAMINOPHEN/CAFFEINE/CODEINE/SALICYLAMIDE,has_part,161,Acetaminophen
4022809,689568,ACETAMINOPHEN/CAFFEINE/CODEINE/SALICYLAMIDE,has_part,1886,CAFFEINE
4022809,689568,ACETAMINOPHEN/CAFFEINE/CODEINE/SALICYLAMIDE,has_part,2670,CODEINE
4022809,689568,ACETAMINOPHEN/CAFFEINE/CODEINE/SALICYLAMIDE,has_part,9518,SALICYLAMIDE
4022185,689569,ACETAMINOPHEN/CAFFEINE/DIHYDROCODEINE,has_part,161,Acetaminophen
4022185,689569,ACETAMINOPHEN/CAFFEINE/DIHYDROCODEINE,has_part,1886,CAFFEINE
4022185,689569,ACETAMINOPHEN/CAFFEINE/DIHYDROCODEINE,has_part,23088,DIHYDROCODEINE
4023769,689570,ACETAMINOPHEN/CAFFEINE/GUAIFENESIN/PHENYLEPHRINE,has_part,161,Acetaminophen
4023769,689570,ACETAMINOPHEN/CAFFEINE/GUAIFENESIN/PHENYLEPHRINE,has_part,1886,CAFFEINE
4023769,689570,ACETAMINOPHEN/CAFFEINE/GUAIFENESIN/PHENYLEPHRINE,has_part,5032,Guaifenesin
4023769,689570,ACETAMINOPHEN/CAFFEINE/GUAIFENESIN/PHENYLEPHRINE,has_part,8163,PHENYLEPHRINE
4023039,689572,ACETAMINOPHEN/CAFFEINE/ISOMETHEPTENE,has_part,161,Acetaminophen
4023039,689572,ACETAMINOPHEN/CAFFEINE/ISOMETHEPTENE,has_part,1886,CAFFEINE
4023039,689572,ACETAMINOPHEN/CAFFEINE/ISOMETHEPTENE,has_part,27946,isometheptene
4023487,689573,ACETAMINOPHEN/CAFFEINE/PHENYLPROPANOLAMINE/PYRILAMINE,has_part,161,Acetaminophen
4023487,689573,ACETAMINOPHEN/CAFFEINE/PHENYLPROPANOLAMINE/PYRILAMINE,has_part,1886,CAFFEINE
4023487,689573,ACETAMINOPHEN/CAFFEINE/PHENYLPROPANOLAMINE/PYRILAMINE,has_part,8175,PHENYLPROPANOLAMINE
4023487,689573,ACETAMINOPHEN/CAFFEINE/PHENYLPROPANOLAMINE/PYRILAMINE,has_part,9009,PYRILAMINE
4023206,689574,ACETAMINOPHEN/CAFFEINE/PHENYLPROPANOLAMINE/SALICYLAMIDE,has_part,161,Acetaminophen
4023206,689574,ACETAMINOPHEN/CAFFEINE/PHENYLPROPANOLAMINE/SALICYLAMIDE,has_part,1886,CAFFEINE
4023206,689574,ACETAMINOPHEN/CAFFEINE/PHENYLPROPANOLAMINE/SALICYLAMIDE,has_part,8175,PHENYLPROPANOLAMINE
4023206,689574,ACETAMINOPHEN/CAFFEINE/PHENYLPROPANOLAMINE/SALICYLAMIDE,has_part,9518,SALICYLAMIDE
4023660,689576,"ACETAMINOPHEN/CALCIUM CARBONATE",has_part,161,Acetaminophen
4023660,689576,"ACETAMINOPHEN/CALCIUM CARBONATE",has_part,1897,"CALCIUM (AS CALCIUM CARBONATE)"
4022363,689579,ACETAMINOPHEN/CHLORPHENIRAMINE/CODEINE/PHENYLEPHRINE,has_part,161,Acetaminophen
4022363,689579,ACETAMINOPHEN/CHLORPHENIRAMINE/CODEINE/PHENYLEPHRINE,has_part,2400,Chlorphenamine
4022363,689579,ACETAMINOPHEN/CHLORPHENIRAMINE/CODEINE/PHENYLEPHRINE,has_part,2670,CODEINE
4022363,689579,ACETAMINOPHEN/CHLORPHENIRAMINE/CODEINE/PHENYLEPHRINE,has_part,8163,PHENYLEPHRINE
4022690,689580,ACETAMINOPHEN/CHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,has_part,161,Acetaminophen
4022690,689580,ACETAMINOPHEN/CHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,has_part,2400,Chlorphenamine
4022690,689580,ACETAMINOPHEN/CHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,has_part,3289,DEXTROMETHORPHAN
4022690,689580,ACETAMINOPHEN/CHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,has_part,8163,PHENYLEPHRINE
4023215,689582,ACETAMINOPHEN/CHLORPHENIRAMINE/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,has_part,161,Acetaminophen
4023215,689582,ACETAMINOPHEN/CHLORPHENIRAMINE/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,has_part,2400,Chlorphenamine
4023215,689582,ACETAMINOPHEN/CHLORPHENIRAMINE/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,has_part,3289,DEXTROMETHORPHAN
4023215,689582,ACETAMINOPHEN/CHLORPHENIRAMINE/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,has_part,8896,"(1S,2S)-2-methylamino-1-phenyl-propan-1-ol"
4022454,689583,ACETAMINOPHEN/CHLORPHENIRAMINE/PHENYLEPHRINE,has_part,161,Acetaminophen
4022454,689583,ACETAMINOPHEN/CHLORPHENIRAMINE/PHENYLEPHRINE,has_part,2400,Chlorphenamine
4022454,689583,ACETAMINOPHEN/CHLORPHENIRAMINE/PHENYLEPHRINE,has_part,8163,PHENYLEPHRINE
4022709,689584,ACETAMINOPHEN/CHLORPHENIRAMINE/PHENYLEPHRINE/PYRILAMINE,has_part,161,Acetaminophen
4022709,689584,ACETAMINOPHEN/CHLORPHENIRAMINE/PHENYLEPHRINE/PYRILAMINE,has_part,2400,Chlorphenamine
4022709,689584,ACETAMINOPHEN/CHLORPHENIRAMINE/PHENYLEPHRINE/PYRILAMINE,has_part,8163,PHENYLEPHRINE
4022709,689584,ACETAMINOPHEN/CHLORPHENIRAMINE/PHENYLEPHRINE/PYRILAMINE,has_part,9009,PYRILAMINE
4022794,689585,ACETAMINOPHEN/CHLORPHENIRAMINE/PHENYLEPHRINE/SALICYLAMIDE,has_part,161,Acetaminophen
4022794,689585,ACETAMINOPHEN/CHLORPHENIRAMINE/PHENYLEPHRINE/SALICYLAMIDE,has_part,2400,Chlorphenamine
4022794,689585,ACETAMINOPHEN/CHLORPHENIRAMINE/PHENYLEPHRINE/SALICYLAMIDE,has_part,8163,PHENYLEPHRINE
4022794,689585,ACETAMINOPHEN/CHLORPHENIRAMINE/PHENYLEPHRINE/SALICYLAMIDE,has_part,9518,SALICYLAMIDE
4023092,689593,ATROPINE/BROMPHENIRAMINE/PHENYLTOLOXAMINE/PSEUDOEPHEDRINE,has_part,1223,ATROPINE
4023092,689593,ATROPINE/BROMPHENIRAMINE/PHENYLTOLOXAMINE/PSEUDOEPHEDRINE,has_part,1767,BROMPHENIRAMINE
4023092,689593,ATROPINE/BROMPHENIRAMINE/PHENYLTOLOXAMINE/PSEUDOEPHEDRINE,has_part,33408,PHENYLTOLOXAMINE
4023092,689593,ATROPINE/BROMPHENIRAMINE/PHENYLTOLOXAMINE/PSEUDOEPHEDRINE,has_part,8896,"(1S,2S)-2-methylamino-1-phenyl-propan-1-ol"
4023041,689595,ATROPINE/CHLORPHENIRAMINE,has_part,1223,ATROPINE
4023041,689595,ATROPINE/CHLORPHENIRAMINE,has_part,2400,Chlorphenamine
4022797,689596,ATROPINE/CHLORPHENIRAMINE/EPHEDRINE,has_part,1223,ATROPINE
4022797,689596,ATROPINE/CHLORPHENIRAMINE/EPHEDRINE,has_part,2400,Chlorphenamine
4022797,689596,ATROPINE/CHLORPHENIRAMINE/EPHEDRINE,has_part,3966,Ephedrine
4022871,689597,ATROPINE/CHLORPHENIRAMINE/HYOSCYAMINE/PHENYLEPHRINE/SCOPOLAMINE,has_part,1223,ATROPINE
4022871,689597,ATROPINE/CHLORPHENIRAMINE/HYOSCYAMINE/PHENYLEPHRINE/SCOPOLAMINE,has_part,153970,Hyoscyamine
4022871,689597,ATROPINE/CHLORPHENIRAMINE/HYOSCYAMINE/PHENYLEPHRINE/SCOPOLAMINE,has_part,2400,Chlorphenamine
4022871,689597,ATROPINE/CHLORPHENIRAMINE/HYOSCYAMINE/PHENYLEPHRINE/SCOPOLAMINE,has_part,8163,PHENYLEPHRINE
4022871,689597,ATROPINE/CHLORPHENIRAMINE/HYOSCYAMINE/PHENYLEPHRINE/SCOPOLAMINE,has_part,9601,SCOPOLAMINE
4022615,689598,ATROPINE/CHLORPHENIRAMINE/PHENYLEPHRINE/PHENYLTOLOXAMINE,has_part,1223,ATROPINE
4022615,689598,ATROPINE/CHLORPHENIRAMINE/PHENYLEPHRINE/PHENYLTOLOXAMINE,has_part,2400,Chlorphenamine
4022615,689598,ATROPINE/CHLORPHENIRAMINE/PHENYLEPHRINE/PHENYLTOLOXAMINE,has_part,33408,PHENYLTOLOXAMINE
4022615,689598,ATROPINE/CHLORPHENIRAMINE/PHENYLEPHRINE/PHENYLTOLOXAMINE,has_part,8163,PHENYLEPHRINE
4022904,689599,ATROPINE/CHLORPHENIRAMINE/PHENYLPROPANOLAMINE,has_part,1223,ATROPINE
4022904,689599,ATROPINE/CHLORPHENIRAMINE/PHENYLPROPANOLAMINE,has_part,2400,Chlorphenamine
4022904,689599,ATROPINE/CHLORPHENIRAMINE/PHENYLPROPANOLAMINE,has_part,8175,PHENYLPROPANOLAMINE
4022348,689606,ATROPINE/HYOSCYAMINE/PHENOBARBITAL/SCOPOLAMINE,has_part,1223,ATROPINE
4022348,689606,ATROPINE/HYOSCYAMINE/PHENOBARBITAL/SCOPOLAMINE,has_part,153970,Hyoscyamine
4022348,689606,ATROPINE/HYOSCYAMINE/PHENOBARBITAL/SCOPOLAMINE,has_part,8134,PHENOBARBITAL
4022348,689606,ATROPINE/HYOSCYAMINE/PHENOBARBITAL/SCOPOLAMINE,has_part,9601,SCOPOLAMINE
4022925,689608,ATROPINE/KAOLIN/PHENOBARBITAL,has_part,1223,ATROPINE
4022925,689608,ATROPINE/KAOLIN/PHENOBARBITAL,has_part,6102,Kaolin
4022925,689608,ATROPINE/KAOLIN/PHENOBARBITAL,has_part,8134,PHENOBARBITAL
4022230,689609,ATROPINE/MEPERIDINE,has_part,1223,ATROPINE
4022230,689609,ATROPINE/MEPERIDINE,has_part,6754,MEPERIDINE
4022350,689610,ATROPINE/MORPHINE,has_part,1223,ATROPINE
4022350,689610,ATROPINE/MORPHINE,has_part,7052,MORPHINE
4022818,689611,ATROPINE/NEOSTIGMINE,has_part,1223,ATROPINE
4022818,689611,ATROPINE/NEOSTIGMINE,has_part,7315,NEOSTIGMINE
4022443,689615,ATROPINE/PREDNISOLONE,has_part,1223,ATROPINE
4022443,689615,ATROPINE/PREDNISOLONE,has_part,8638,PREDNISOLONE
4022532,689623,"BACITRACIN/HYDROCORTISONE/NEOMYCIN/POLYMYXIN B",has_part,1291,BACITRACIN
4022532,689623,"BACITRACIN/HYDROCORTISONE/NEOMYCIN/POLYMYXIN B",has_part,5492,Hydrocortisone
4022532,689623,"BACITRACIN/HYDROCORTISONE/NEOMYCIN/POLYMYXIN B",has_part,7299,Neomycin
4022532,689623,"BACITRACIN/HYDROCORTISONE/NEOMYCIN/POLYMYXIN B",has_part,8536,"POLYMYXIN B"
4023448,689625,"BACITRACIN/LIDOCAINE/POLYMYXIN B",has_part,1291,BACITRACIN
4023448,689625,"BACITRACIN/LIDOCAINE/POLYMYXIN B",has_part,6387,Lidocaine
4023448,689625,"BACITRACIN/LIDOCAINE/POLYMYXIN B",has_part,8536,"POLYMYXIN B"
4024331,689629,"BACITRACIN/POLYMYXIN B/PRAMOXINE",has_part,1291,BACITRACIN
4024331,689629,"BACITRACIN/POLYMYXIN B/PRAMOXINE",has_part,34347,PRAMOXINE
4024331,689629,"BACITRACIN/POLYMYXIN B/PRAMOXINE",has_part,8536,"POLYMYXIN B"
4024070,689632,CHLORPHENIRAMINE/METHSCOPOLAMINE/PSEUDOEPHEDRINE,has_part,2400,Chlorphenamine
4024070,689632,CHLORPHENIRAMINE/METHSCOPOLAMINE/PSEUDOEPHEDRINE,has_part,8896,"(1S,2S)-2-methylamino-1-phenyl-propan-1-ol"
4024070,689632,CHLORPHENIRAMINE/METHSCOPOLAMINE/PSEUDOEPHEDRINE,has_part,89785,"METHYLSCOPOLAMINE N"
4022546,689633,CHLORPHENIRAMINE/PHENINDAMINE/PHENYLPROPANOLAMINE,has_part,2400,Chlorphenamine
4022546,689633,CHLORPHENIRAMINE/PHENINDAMINE/PHENYLPROPANOLAMINE,has_part,33283,PHENINDAMINE
4022546,689633,CHLORPHENIRAMINE/PHENINDAMINE/PHENYLPROPANOLAMINE,has_part,8175,PHENYLPROPANOLAMINE
4022687,689635,CHLORPHENIRAMINE/PHENYLEPHRINE/PHENYLPROPANOLAMINE,has_part,2400,Chlorphenamine
4022687,689635,CHLORPHENIRAMINE/PHENYLEPHRINE/PHENYLPROPANOLAMINE,has_part,8163,PHENYLEPHRINE
4022687,689635,CHLORPHENIRAMINE/PHENYLEPHRINE/PHENYLPROPANOLAMINE,has_part,8175,PHENYLPROPANOLAMINE
4022371,689637,CHLORPHENIRAMINE/PHENYLEPHRINE/PHENYLPROPANOLAMINE/PYRILAMINE,has_part,2400,Chlorphenamine
4022371,689637,CHLORPHENIRAMINE/PHENYLEPHRINE/PHENYLPROPANOLAMINE/PYRILAMINE,has_part,8163,PHENYLEPHRINE
4022371,689637,CHLORPHENIRAMINE/PHENYLEPHRINE/PHENYLPROPANOLAMINE/PYRILAMINE,has_part,8175,PHENYLPROPANOLAMINE
4022371,689637,CHLORPHENIRAMINE/PHENYLEPHRINE/PHENYLPROPANOLAMINE/PYRILAMINE,has_part,9009,PYRILAMINE
4022865,689638,CHLORPHENIRAMINE/PHENYLEPHRINE/PHENYLTOLOXAMINE,has_part,2400,Chlorphenamine
4022865,689638,CHLORPHENIRAMINE/PHENYLEPHRINE/PHENYLTOLOXAMINE,has_part,33408,PHENYLTOLOXAMINE
4022865,689638,CHLORPHENIRAMINE/PHENYLEPHRINE/PHENYLTOLOXAMINE,has_part,8163,PHENYLEPHRINE
4022779,689641,CHLORPHENIRAMINE/PHENYLPROPANOLAMINE/PSEUDOEPHEDRINE,has_part,2400,Chlorphenamine
4022779,689641,CHLORPHENIRAMINE/PHENYLPROPANOLAMINE/PSEUDOEPHEDRINE,has_part,8175,PHENYLPROPANOLAMINE
4022779,689641,CHLORPHENIRAMINE/PHENYLPROPANOLAMINE/PSEUDOEPHEDRINE,has_part,8896,"(1S,2S)-2-methylamino-1-phenyl-propan-1-ol"
4022795,689642,CHLORPHENIRAMINE/PHENYLPROPANOLAMINE/PYRILAMINE,has_part,2400,Chlorphenamine
4022795,689642,CHLORPHENIRAMINE/PHENYLPROPANOLAMINE/PYRILAMINE,has_part,8175,PHENYLPROPANOLAMINE
4022795,689642,CHLORPHENIRAMINE/PHENYLPROPANOLAMINE/PYRILAMINE,has_part,9009,PYRILAMINE
4022901,689704,HEXACHLOROPHENE/HYDROCORTISONE/MENTHOL,has_part,5293,Hexachlorophene
4022901,689704,HEXACHLOROPHENE/HYDROCORTISONE/MENTHOL,has_part,5492,Hydrocortisone
4022901,689704,HEXACHLOROPHENE/HYDROCORTISONE/MENTHOL,has_part,6750,MENTHOL
4023759,689708,HOMATROPINE/OPIUM/PECTIN,has_part,27084,HOMATROPINE
4023759,689708,HOMATROPINE/OPIUM/PECTIN,has_part,32987,PECTIN
4023759,689708,HOMATROPINE/OPIUM/PECTIN,has_part,7676,OPIUM
4022536,689714,HYDRALAZINE/RESERPINE,has_part,5470,Hydralazine
4022536,689714,HYDRALAZINE/RESERPINE,has_part,9260,RESERPINE
4023216,689716,HYDROCHLOROTHIAZIDE/LABETALOL,has_part,5487,Hydrochlorothiazide
4023216,689716,HYDROCHLOROTHIAZIDE/LABETALOL,has_part,6185,Labetalol
4022397,689737,PHENAZOPYRIDINE/SULFAMETHIZOLE,has_part,10179,SULFAMETHIZOLE
4022397,689737,PHENAZOPYRIDINE/SULFAMETHIZOLE,has_part,8120,Phenazopyridine
4022604,689741,PHENIRAMINE/PHENYLPROPANOLAMINE/PHENYLTOLOXAMINE/PYRILAMINE,has_part,33408,PHENYLTOLOXAMINE
4022604,689741,PHENIRAMINE/PHENYLPROPANOLAMINE/PHENYLTOLOXAMINE/PYRILAMINE,has_part,8132,PHENIRAMINE
4022604,689741,PHENIRAMINE/PHENYLPROPANOLAMINE/PHENYLTOLOXAMINE/PYRILAMINE,has_part,8175,PHENYLPROPANOLAMINE
4022604,689741,PHENIRAMINE/PHENYLPROPANOLAMINE/PHENYLTOLOXAMINE/PYRILAMINE,has_part,9009,PYRILAMINE
4022390,689742,PHENIRAMINE/PHENYLPROPANOLAMINE/PYRILAMINE,has_part,8132,PHENIRAMINE
4022390,689742,PHENIRAMINE/PHENYLPROPANOLAMINE/PYRILAMINE,has_part,8175,PHENYLPROPANOLAMINE
4022390,689742,PHENIRAMINE/PHENYLPROPANOLAMINE/PYRILAMINE,has_part,9009,PYRILAMINE
4022468,689744,PHENOBARBITAL/PHENYTOIN,has_part,8134,PHENOBARBITAL
4022468,689744,PHENOBARBITAL/PHENYTOIN,has_part,8183,PHENYTOIN
