Drug Interaction ID	Drug 1 Name	Drug 1 RxCUI	Drug 1 Class Name	Drug 1 Code	Drug 2 Name	Drug 2 RxCUI	Drug 2 Class Name	Drug 2 Code	Clinical Source	Source File	Description	Severity	Comment
112	CICLOSPORIN	3008			AMIODARONE	703			ANSM	125-CICLOSPORIN.html	Increase of the blood concentrations of ciclosporin, due to decrease of its hepatic metabolism, with risk of nephrotoxic effects	Not recommended	Blood concentration dosage of ciclosporin, testing of the renal function, and adjustment of the dosage of the ciclosporin during the treatment with the amiodarone
113	CICLOSPORIN	3008			AMPHOTERICIN B	732			ANSM	125-CICLOSPORIN.html	With the amphotericin B administered by IV route: greater increase of the creatinemia than with ciclosporin alone (synergy of the nephrotoxic effects of the two substances)	Take into account	
114	CICLOSPORIN	3008					SOMATOSTATIN ANALOGS	H01CB0-001	ANSM	125-CICLOSPORIN.html	With the ciclosporin administered orally:reduction of the blood concentrations of ciclosporin (decrease of its intestinal absorption).	Precaution for use	Increase of the doses of ciclosporin according to testing of the plasma concentrations and reduction of the dosage after the treatment with the somatostatin analog is stopped
115	CICLOSPORIN	3008					NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002	ANSM	125-CICLOSPORIN.html	Risk of addition of the nephrotoxic effects, especially with older patients.	Precaution for use	Monitor renal function at the beginning of the treatment with the NSAI.
116	CICLOSPORIN	3008			ATORVASTATIN	83367			ANSM	125-CICLOSPORIN.html	Increased risk of undesirable effects (concentration-dependant) of the rhabodmyolysis type (decrease of the intestinal absorption of the cholesterol lowering medication)	Precaution for use	Do not exceed the dosage of 10mg/day of atorvastatin. If the therapeutic objective is not reached at that dosage, use another statin not affected by this type of interaction.
117	CICLOSPORIN	3008			AZITHROMYCIN	18631			ANSM	125-CICLOSPORIN.html	Risk of increase of the blood concentrations of ciclosporin and of the creatinemia	Precaution for use	Blood concentration dosage of the ciclosporin, testing of renal function, and adjustment of the dosage during the administration of the two substances together and after the macrolide is stopped
118	CICLOSPORIN	3008			BOSENTAN	75207			ANSM	125-CICLOSPORIN.html	Large decrease of the blood concentrations of the ciclosporin and increase of the plasma concentrations of bosentan	CONTRAINDICATION	
119	CICLOSPORIN	3008			CHLOROQUINE	2393			ANSM	125-CICLOSPORIN.html	Risk of increase of the blood concentrations of ciclosporin and of the creatinemia	Precaution for use	Blood concentration dosage of the ciclosporin, testing of renal function, and adjustment of the dosage during the administration of the substances together and after the chloroquine is stopped.
120	CICLOSPORIN	3008			CIMETIDINE	2541			ANSM	125-CICLOSPORIN.html	With the cimetidine used in doses greater than or equal to 800 mg/day: increase of the blood concentrations of ciclosporin	Take into account	
121	CICLOSPORIN	3008			CLINDAMYCIN	2582			ANSM	125-CICLOSPORIN.html	Decrease of the blood concentrations of the immunosuppressant with risk of loss of immunosuppressive activity	Precaution for use	Reinforce testing of the blood dosages of ciclosporin and possible increase of its dosage.
122	CICLOSPORIN	3008			COLCHICINE	2683			ANSM	125-CICLOSPORIN.html	Risk of addition of the undesirable neuromuscular effects and increase of the toxicity of the colchicine with risk of overdose due to inhibition of its elimination by the ciclosporin, especially in cases of pre-existing renal insufficiency	Not recommended	
123	CICLOSPORIN	3008			DABIGATRAN				ANSM	125-CICLOSPORIN.html	Increase by more than double of the plasma concentrations of dabigatran, with increase of the risk of bleeding	CONTRAINDICATION	
124	CICLOSPORIN	3008			DANAZOL	3102			ANSM	125-CICLOSPORIN.html	Increase of the blood concentrations of ciclosporin due to inhibition of its hepatic metabolism	Precaution for use	Blood concentration dosage of ciclosporin, testing of renal function, and adjustment of the dosage during the administration of the substances together and after it is stopped.
125	CICLOSPORIN	3008					POTASSIUM SPARING DIURETICS (ALONE OR IN COMBINATION)	C0E-004	ANSM	125-CICLOSPORIN.html	Potentially lethal hyperkalemia, especially when there is renal insufficiency (addition of the hyperkalemia inducing effects)	Not recommended	
126	CICLOSPORIN	3008					POTASSIUM LOWERING DIURETICS	C03	ANSM	125-CICLOSPORIN.html	Risk of increase of the creatinemia without modification of the blood concentrations of the ciclosporin, even in the absence of fluid depletion. Also risk of hyperuricemia and of complications such as gout	Tale into account	
127	CICLOSPORIN	3008			ERIBULINE	1045453			ANSM	125-CICLOSPORIN.html	Increase of the plasma concentrations of eribuline by the ciclosporin	Not recommended	
128	CICLOSPORIN	3008			EVEROLIMUS	141704			ANSM	125-CICLOSPORIN.html	Increase of the blood concentrations of the everolimus by the ciclosporin. The nephrotoxicity of the ciclosprorin is also increased when the two medications are administered together	Precaution for use	Blood concentration dosage of the everolimus, possibly adjustment of the dosage, and testing of the renal function during the administration of the two together and after it is stopped.
129	CICLOSPORIN	3008			EZETIMIBE	341248			ANSM	125-CICLOSPORIN.html	For one thing, increased risk of undesirable effects (concentration-dependent) of the rhabdomyolysis type, due to increase of the concentrations of ezetimibe; for another thing, possible increase of the concentrations of ciclosporin	Not recommended	
130	CICLOSPORIN	3008			FENOFIBRATE	8703			ANSM	125-CICLOSPORIN.html	Risk of increase of the nephrotoxicity of the ciclosporin	Precaution for use	Clinical and biological monitoring of renal function during and after the administration of the two medications together.
131	CICLOSPORIN	3008			FIDAXOMICIN	1111103			ANSM	125-CICLOSPORIN.html	Increase of the plasma concentrations of the fidaxomicin.	Not recommended	
132	CICLOSPORIN	3008			JOSAMYCIN	6084			ANSM	125-CICLOSPORIN.html	Risk of increase of the blood concentrations of ciclosporin and of the creatinemia	Precaution for use	Blood concentration dosage of the ciclosporin, testing of renal function, and adjustment of the dosage during the administration of these medications together and after the macrolide is stopped.
133	CICLOSPORIN	3008			LERCANIDIPINE	135056			ANSM	125-CICLOSPORIN.html	Moderate increase of the blood concentrations of the immunosuppressant and larger increase of the concentrations of the lercanidipine	Precaution for use	Separate the time when the two medications are taken. Blood concentration dosage of the immunosuppressant, and adjustment if necessary of its dosage during the administration of the medications together and after it is stopped.
134	CICLOSPORIN	3008			METHOTREXATE	6851			ANSM	125-CICLOSPORIN.html	Increase of the toxicity of the methotrexate and of the ciclosporin with increase of the creatinemia: reciprocal decrease of the clearances of the two medications	Precaution for use	Blood concentration dosage of ciclosporin and of methotrexate. Adjustment of the dosage if necessary during the administration of the two together and after it is stopped.
135	CICLOSPORIN	3008			METHYLPREDNISOLONE	6902			ANSM	125-CICLOSPORIN.html	With the methylprednisolone administered by IV route: possible increase of the blood concentrations of ciclosporin and of the creatinemia. Mecanism proposed: decrease of the hepatic elimination of the ciclosporin	Take into account	
136	CICLOSPORIN	3008			MIDECAMYCIN	30005			ANSM	125-CICLOSPORIN.html	Risk of increase of the blood concentrations of ciclosporin and of the creatinemia	Precaution for use	Blood concentration dosage of the ciclosporin, testing of renal function, and adjustment of the dosage during the administration of the substances together and after the macrolide is stopped.
137	CICLOSPORIN	3008			MODAFINIL	30125			ANSM	125-CICLOSPORIN.html	Risk of decrease of the blood concentrations and of the effectiveness of the immunosuppressant	Not recommended	
138	CICLOSPORIN	3008			NIFEDIPINE	7417			ANSM	125-CICLOSPORIN.html	Risk of addition of undesirable effects of the gum disorders type.	Not recommended	Use another dihydropyridine.
139	CICLOSPORIN	3008			NINTEDANIB	1592737			ANSM	125-CICLOSPORIN.html	Increase of the plasma concentrations of the nintedanib due to increase of its absorption by the ciclosporin	Precaution for use	Clinical monitoring during the administration of there substances together.
140	CICLOSPORIN	3008			ORLISTAT	37925			ANSM	125-CICLOSPORIN.html	Decrease of the blood concentrations of ciclosporin due to decrease of its intestinal absorption, with risk of loss of the immunosuppressive activity	Not recommended	Take the orlistat at a different time form the ciclosporin (at least 3 hours apart). Reinforce testing of blood dosages of the ciclosporin, especially at the beginning of the administration of the medications together, and at the time of a possible increase in the dosage of the orlistat.
141	CICLOSPORIN	3008			PITAVASTATIN	861634			ANSM	125-CICLOSPORIN.html	Increased risk of undesirable effects (concentration-dependant) of the rhabdomyolysis type, or of nephrotoxicity, due to decrease of the metabolism of the pitavastatin	CONTRAINDICATION	
142	CICLOSPORIN	3008			POTASSIUM	8588			ANSM	125-CICLOSPORIN.html	Potentially lethal hyperkalemia, especially when there is renal insufficiency (addition of the hyperkalemia inducing effects)	Not recommended	Avoid the administration of these two substances together unless there is pre-existing hypokalemia.
143	CICLOSPORIN	3008			PREDNISOLONE	8638			ANSM	125-CICLOSPORIN.html	Increase of the effects of the prednisolone: characteristic Cushings appearance, reduction of tolerance of carbohydrates (decrease of clearance of the prednisolone)	Take into account	
144	CICLOSPORIN	3008			REPAGLINIDE	73044			ANSM	125-CICLOSPORIN.html	Increase of more than double of the concentrations of the repaglinide due to increase of its absorption	Not recommended	
145	CICLOSPORIN	3008			ROSUVASTATIN	301542			ANSM	125-CICLOSPORIN.html	Increased risk of undesirable effects (concentration-dependant) of the rhabdomyolysis type, or of nephrotoxicity, due to decrease of the metabolism of the rosuvastatin	CONTRAINDICATION	
146	CICLOSPORIN	3008			ROXITHROMYCIN	9478			ANSM	125-CICLOSPORIN.html	Risk of increase of the blood concentrations of ciclosporin and of the creatinemia	Precaution for use	Blood concentration dosage of the ciclosporin, testing of renal function, and adjustment of the dosage during the administration with the macrolide and after it is stopped.
147	CICLOSPORIN	3008			SIMVASTATIN	36567			ANSM	125-CICLOSPORIN.html	Increased risk of undesirable effects (concentration-dependant) of the rhabdomyolosis type due to decrease of the metabolism of the simvastatin	Precaution for use	Do not exceed the dosage of 10mg/day of simavastatin. If the therapeutic objective is not reached at this dosage, use another statin not affected by this type of interaction.
148	CICLOSPORIN	3008			SIROLIMUS	35302			ANSM	125-CICLOSPORIN.html	Increase of the blood concentrations of sirolimus by the ciclosporin. The nephrotoxicity of the ciclosporin is also increased when the two medications are administered together	Precaution for use	It is recommended that the sirolimus be administered 4 hours after the cyclosporine. Testing of the renal function, during the administration of the two medications together and after it is stopped.
149	CICLOSPORIN	3008			SULFINPYRAZONE	10205			ANSM	125-CICLOSPORIN.html	Decrease of the blood concentrations of ciclosporin due to increase of its metabolism by the sulfinpyrazone	Precaution for use	Testing of blood concentrations of ciclosporin and possible adjustment of its dosage during the treatment with sulfinpyrazone and after it is stopped.
150	CICLOSPORIN	3008			TENEFOVIR ALAFENAMIDE	1721603			ANSM	125-CICLOSPORIN.html	Increase of the plasma concentrations of tenofovir alafenamide due to increase of its absorption	Precaution for use	In case of administration with the ciclosporin, the dose of tenofovir alafenamide must be limited to 10 mg per day.
151	CICLOSPORIN	3008			TERBINAFINE	37801			ANSM	125-CICLOSPORIN.html	Decrease of the blood concentrations of ciclosporin	Precaution for use	Testing of blood concentrations of ciclosporin and possible adjustment of its dosage during the treatment with terbinafine and after it is stopped.
152	CICLOSPORIN	3008			TICLOPIDINE	10594			ANSM	125-CICLOSPORIN.html	Decrease of the blood concentrations of ciclosporin	Precaution for use	Increase of the dosage of the ciclosporin according to testing of the blood concentrations. Reduction of the dosage when the ticlodipine is stopped.
153	CICLOSPORIN	3008			TRIMETHOPRIM	10829			ANSM	125-CICLOSPORIN.html	With the trimethoprim (alone or in combination) by oral route: increase of the creatinemia with possible decrease of the blood concentrations of ciclosporinWith the trimethoprim (alone or in combination) by IV route: the decrease of the blood concentrations of ciclosporin can be very large, with possible loss of immunosuppressant capacity	Take into account	
154	CICLOSPORIN	3008			VERAPAMIL	11170			ANSM	125-CICLOSPORIN.html	Increase of the blood concentrations of the ciclosporin (decrease of its hepatic metabolism), and increase of the risk of gum disorders	Precaution for use	Blood concentration dosage of the ciclosporin, testing of the renal function, and adjustment of the dosage during the administration of the medications together and after it is stopped.
155	CIMETIDINE	2541			ALFENTANIL	480			ANSM	126-CIMETIDINE.html	With the cimetidine used in doses greater than or equal to 800mg/day: increase of the opioid analgesic's effect of respiratory depression due to decrease of its hepatic metabolism	Precaution for use	Adjust the dosage of the alfentanil when administered with the cimetidine.
