Drug Interaction ID	Drug 1 Name	Drug 1 RxCUI	Drug 1 Class Name	Drug 1 Code	Drug 2 Name	Drug 2 RxCUI	Drug 2 Class Name	Drug 2 Code	Clinical Source	Source File	Description	Severity	Comment
137	CICLOSPORIN	3008			PREDNISOLONE	8638			ANSM	124-CICLOSPORIN.html	Increase of the effects of the prednisolone: characteristic Cushings appearance, reduction of tolerance of carbohydrates (decrease of clearance of the prednisolone)	Take into account	
138	CICLOSPORIN	3008			REPAGLINIDE	73044			ANSM	124-CICLOSPORIN.html	Increase of more than double of the concentrations of the repaglinide due to increase of its absorption	Not recommended	
139	CICLOSPORIN	3008			ROSUVASTATIN	301542			ANSM	124-CICLOSPORIN.html	Increased risk of undesirable effects (concentration-dependant) of the rhabdomyolysis type, or of nephrotoxicity, due to decrease of the metabolism of the rosuvastatin	CONTRAINDICATION	
140	CICLOSPORIN	3008			ROXITHROMYCIN	9478			ANSM	124-CICLOSPORIN.html	Risk of increase of the blood concentrations of ciclosporin and of the creatinemia	Precaution for use	
141	CICLOSPORIN	3008			SIMVASTATIN	36567			ANSM	124-CICLOSPORIN.html	Increased risk of undesirable effects (concentration-dependant) of the rhabdomyolosis type due to decrease of the metabolism of the simvastatin	CONTRAINDICATION	
142	CICLOSPORIN	3008			SIROLIMUS	35302			ANSM	124-CICLOSPORIN.html	Increase of the blood concentrations of sirolimus by the ciclosporin. The nephrotoxicity of the ciclosporin is also increased when the two medications are administered together	Precaution for use	
143	CICLOSPORIN	3008			SULFINPYRAZONE	10205			ANSM	124-CICLOSPORIN.html	Decrease of the blood concentrations of ciclosporin due to increase of its metabolism by the sulfinpyrazone	Precaution for use	
144	CICLOSPORIN	3008			TENEFOVIR ALAFENAMIDE	1721603			ANSM	124-CICLOSPORIN.html	Increase of the plasma concentrations of the tenofovir alafenamide due to increase of its absorption	Precaution for use	
145	CICLOSPORIN	3008			TERBINAFINE	37801			ANSM	124-CICLOSPORIN.html	Decrease of the blood concentrations of ciclosporin	Precaution for use	
146	CICLOSPORIN	3008			TICLOPIDINE	10594			ANSM	124-CICLOSPORIN.html	Decrease of the blood concentrations of ciclosporin	Precaution for use	
147	CICLOSPORIN	3008			TRIMETHOPRIM	10829			ANSM	124-CICLOSPORIN.html	With the trimethoprim (alone or in combination) by oral route: increase of the creatinemia with possible decrease of the blood concentrations of ciclosporinWith the trimethoprim (alone or in combination) by IV route: the decrease of the blood concentrations of ciclosporin can be very large, with possible loss of immunosuppressant capacity	Take into account	
148	CICLOSPORIN	3008			VERAPAMIL	11170			ANSM	124-CICLOSPORIN.html	Increase of the blood concentrations of the ciclosporin (decrease of its hepatic metabolism), and increase of the risk of gum disorders	Precaution for use	
149	CIMETIDINE	2541			ALFENTANIL	480			ANSM	125-CIMETIDINE.html	With the cimetidine used in doses greater than or equal to 800mg/day: increase of the opioid analgesic's effect of respiratory depression due to decrease of its hepatic metabolism	Precaution for use	
150	CIMETIDINE	2541					VITAMIN K ANTAGONISTS	B01AA-001	ANSM	125-CIMETIDINE.html	With the cimetidine used in doses greater than or equal to 800 mg/day: increase of the effect of the vitamin K antagonist and of the risk of hemorrhage (decrease of its hepatic metabolism)	Precaution for use	
151	CIMETIDINE	2541			CARBAMAZEPINE	2002			ANSM	125-CIMETIDINE.html	With the cimetidine used in doses greater than or equal to 800 mg/day: at the beginning of treatment, increase of the plasma concentrations of carbamazepine due to inhibition of its hepatic metabolism by the cimetidine	Precaution for use	
152	CIMETIDINE	2541			CARMUSTINE	2105			ANSM	125-CIMETIDINE.html	With the cimetidine used in doses greater than or equal to 800 mg/day: increased bone marrow toxicity (inhibition of the metabolism of the carmustine)	Not recommended	
153	CIMETIDINE	2541			CARVEDILOL	20352			ANSM	125-CIMETIDINE.html	With the cimetidine used in doses greater than or equal to 800 mg/day: increase of the concentrations of the carvedilol, which can be dangerous in the case of treatment for heart failure due to decrease of its hepatic metabolism by the cimetidine	CONTRAINDICATION	
154	CIMETIDINE	2541			CHLORDIAZEPOXIDE	2356			ANSM	125-CIMETIDINE.html	With the cemitidine used in doses greater than or equal to 800 mg/day: accrued risk of drowsiness	Precaution for use	
155	CIMETIDINE	2541			CHLOROQUINE	2393			ANSM	125-CIMETIDINE.html	Slowing of the elimination of the chloroquine and risk of overdose	Take into account	
156	CIMETIDINE	2541			CICLOSPORIN	3008			ANSM	125-CIMETIDINE.html	With the cimetidine used in doses greater than or equal to 800 mg/day: increase of the blood concentrations of ciclosporin	Take into account	
157	CIMETIDINE	2541			DIAZEPAM	3322			ANSM	125-CIMETIDINE.html	With the cimetidine used in doses greater than or equal to 800 mg/day: increased risk of drowsiness	Precaution for use	
158	CIMETIDINE	2541			LIDOCAINE	6387			ANSM	125-CIMETIDINE.html	With the cimetidine used in doses greater than or equal to 800 mg/day: increase of the plasma concentrations of lidocaine with risk of undesirable neurological and cardiac effects (inhibition of the hepatic metabolism of the lidocaine)	Precaution for use	
159	CIMETIDINE	2541			LOMUSTINE	6466			ANSM	125-CIMETIDINE.html	With the cimetidine used in doses greater than or equal to 800 mg/day: increased bone marrow toxicity (inhibition of the metabolism of the lomustine)	Not recommended	
160	CIMETIDINE	2541			METHADONE	6813			ANSM	125-CIMETIDINE.html	Increase of the plasma concentrations of methadone with overdose and increased risk of lengthening of the QT interval and of ventricular arrhythmias, especially of torsades de pointes.	Precaution for use	
161	CIMETIDINE	2541			METOPROLOL	6918			ANSM	125-CIMETIDINE.html	With the metoprolol used for heart failure, and the cimetidine used in doses greater than or equal to 800 mg/day: increase of the concentrations of the metoprolol, which can be dangerous in the case of treatment for heart failure, due to decrease of its hepatic metabolism by the cimetadine	Precaution for use	
162	CIMETIDINE	2541			MOCLOBEMIDE	30121			ANSM	125-CIMETIDINE.html	With the cimetidine used in doses greater than or equal to 800 mg/day: increase of the concentrations of the moclobemide, due to decrease of its hepatic metabolism	Precaution for use	
163	CIMETIDINE	2541			NIFEDIPINE	7417			ANSM	125-CIMETIDINE.html	With the cimetidine used in doses greater than or equal to 800 mg/day: increase of the hypotensive effect of the nifedipine due to inhibition of its hepatic metabolism by the cimetidine	Precaution for use	
164	CIMETIDINE	2541					PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	ANSM	125-CIMETIDINE.html	With the cimetidine used in doses greater than or equal to 800 mg/day: increase of the plasma concentrations of phenytoin with possibility of appearance of the usual signs of overdose	Not recommended	
165	CIMETIDINE	2541					THEOPHYLLINE (AND, BY EXTRAPOLATION, AMINOPHYLLINE)	R03DA	ANSM	125-CIMETIDINE.html	With the cimetidine used in doses greater than or equal to 800 mg/day: increase of the theophyllinemia with risk of overdose (decrease of the metabolism of the theophylline)	Precaution for use	
166	CINACALCET	407990			DEXTROMETHORPHAN	3289			ANSM	126-CINACALCET.html	Very large increase of the plasma concentrations of dextromethorphan with risk of overdose, due to decrease of its hepatic metabolism by the cinacalcet	CONTRAINDICATION	
167	CINACALCET	407990			FLECAINIDE	4441			ANSM	126-CINACALCET.html	Increase of the plasma concentrations of flecanaide with risk of overdose, due to decrease of its hepatic metabolism by the cinacalcet	Precaution for use	
168	CINACALCET	407990			MEQUITAZINE	29528			ANSM	126-CINACALCET.html	Risk of increase of the undesirable effects of the mequitazine, due to inhibition of its metabolism by the enzyme inhibitor	Not recommended	
169	CINACALCET	407990			METOPROLOL	6918			ANSM	126-CINACALCET.html	Increase of the plasma concentrations of metoprolol with risk of overdose, due to decrease of its hepatic metabolism by the cinacalcet	Precaution for use	
170	CINACALCET	407990			PROPAFENONE	8754			ANSM	126-CINACALCET.html	Increase of the plasma concentrations of propafenone with risk of overdose, due to decrease of its hepatic metabolism by the cinacalcet	Precaution for use	
171	CINACALCET	407990			VORTIOXETINE	1455099			ANSM	126-CINACALCET.html	Risk of increase of the undesirable effects of the vortioxetine due to large decrease of its hepatic metabolism	Precaution for use	
172	CIPROFLOXACIN	2551			AGOMELATINE	306718			ANSM	127-CIPROFLOXACIN.html	Increase of the concentrations of agomelatine, with risk of increase of its undesirable effects.	Not recommended	
173	CIPROFLOXACIN	2551			CAFFEINE	1886			ANSM	127-CIPROFLOXACIN.html	Increase of the plasma concentrations of caffeine, due to decrease of its hepatic metabolism	Take into account	
174	CIPROFLOXACIN	2551			CLOZAPINE	2626			ANSM	127-CIPROFLOXACIN.html	Increase of the concentrations of clozapine with risk of overdose, due to decrease of its hepatic metabolism by the ciprofloxacin	Precaution for use	
175	CIPROFLOXACIN	2551			METHOTREXATE	6851			ANSM	127-CIPROFLOXACIN.html	Increase of the toxicity of the methotrexate due to inhibition of its renal tubular secretion by the ciprofloxacin	Not recommended	
176	CIPROFLOXACIN	2551					PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	ANSM	127-CIPROFLOXACIN.html	Variation, possibly large, of the concentrations of phenytoin in the case of treatment with ciprofloxacin	Precaution for use	
177	CIPROFLOXACIN	2551			ROPINIROLE	72302			ANSM	127-CIPROFLOXACIN.html	Increase of the concentrations of ropinirole with risk of overdose, due to decrease of its hepatic metabolism by the ciprofloxacin	Precaution for use	
178	CIPROFLOXACIN	2551					SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05	ANSM	127-CIPROFLOXACIN.html	Increased risk of ventricular arrythmias, especially of torsades de pointes.	Precaution for use	
179	CIPROFLOXACIN	2551					THEOPHYLLINE (AND, BY EXTRAPOLATION, AMINOPHYLLINE)	R03DA	ANSM	127-CIPROFLOXACIN.html	Increase of the theophyllinemia with risk of overdose, due to decrease of its hepatic metabolism by the ciprofloxacin	Precaution for use	
180			CITRATES	V09HX			ALUMINUM (SALTS)	A02AD0-001	ANSM	128-CITRATES.html	Risk of facilitation of systemic uptake of the aluminum, especially in case of altered renal function.	Precaution for use	
181	CLADRIBINE	44157			LAMIVUDINE	68244			ANSM	129-CLADRIBINE.html	Risk of decrease of the effectiveness of the cladribine by the lamivudine	Not recommended	
182	URSODEOXYCHOLIC ACID				CICLOSPORIN	3008			ANSM	12-URSODEOXYCHOLIC-ACID.html	Risk of variation of blood concentrations of ciclosporin	Take into account	
183	CLARITHROMYCIN	21212			ATAZANAVIR	343047			ANSM	130-CLARITHROMYCIN.html	Increase of the plasma concentrations of clarithyromycin and inhibition of the formation of its active metabolite	Precaution for use	
184	CLARITHROMYCIN	21212			ATORVASTATIN	83367			ANSM	130-CLARITHROMYCIN.html	Increased risk of undesirable effects (concentration-dependant) of the rhabodmyolysis type, due to decrease of the hepatic metabolism of the cholesterol lowering agent	Precaution for use	
185	CLARITHROMYCIN	21212			CARBAMAZEPINE	2002			ANSM	130-CLARITHROMYCIN.html	Increase of the plasma concentrations of carbamazepine with signs of overdose, due to inhibition of its hepatic metabolism	Precaution for use	
186	CLARITHROMYCIN	21212			DEXAMETHASONE	3264			ANSM	130-CLARITHROMYCIN.html	Increase of the plasma concentrations of the dexamethasone due to decrease of its hepatic metabolism by the enzymatic inhibitor, with risk of appearance of Cushings syndrome	Take into account	
187	CLARITHROMYCIN	21212			DIGOXIN	3407			ANSM	130-CLARITHROMYCIN.html	Increase of the digoxinemia due to increase of its absorption	Precaution for use	
188	CLARITHROMYCIN	21212			EBASTINE	23796			ANSM	130-CLARITHROMYCIN.html	Increased risk of ventricular arrhythmias in predisposed subjects (congenital long QT syndrome)	Not recommended	
189	CLARITHROMYCIN	21212			ERIBULINE	1045453			ANSM	130-CLARITHROMYCIN.html	Increase of the plasma concentrations of eribuline by the clarithromycin.	Not recommended	
190	CLARITHROMYCIN	21212			ETRAVIRINE	475969			ANSM	130-CLARITHROMYCIN.html	In the treatment of infections with Mycobacterium avium complex, risk of decrease of the effectiveness of the clarithromycin due to increase of its hepatic metabolism by the etravirine	Take into account	
191	CLARITHROMYCIN	21212			FIDAXOMICIN	1111103			ANSM	130-CLARITHROMYCIN.html	Increase of the plasma concentrations of the fidaxomicin	Not recommended	
192	CLARITHROMYCIN	21212			GLIBENCLAMIDE	4815			ANSM	130-CLARITHROMYCIN.html	Risk of hypoglycemia due to increase of the absorption and of the plasma concentrations of the antidiabetic	Precaution for use	
193	CLARITHROMYCIN	21212			GLIMEPIRIDE	25789			ANSM	130-CLARITHROMYCIN.html	Risk of hypoglycemia due to increase of the absorption and of the plasma concentrations of the antidiabetic.	Precaution for use	
194	CLARITHROMYCIN	21212					IMMUNOSUPPRESSANTS	L04A	ANSM	130-CLARITHROMYCIN.html	Very large increase of the blood concentrations of the immunosuppressant due to inhibition of its hepatic metabolism	Not recommended	
195	CLARITHROMYCIN	21212					RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ANSM	130-CLARITHROMYCIN.html	Increase of the concentrations of the clarithromycin and of its active metabolite due to decrease of its hepatic metabolism by the protease inhibitor	Precaution for use	
196	CLARITHROMYCIN	21212			LINEZOLIDE	190376			ANSM	130-CLARITHROMYCIN.html	Risk of increase of the undesirable effects of the linezolide by the clarithromycin due to increase of its absorption	Take into account	
197	CLARITHROMYCIN	21212			LUMEFANTRINE	847728			ANSM	130-CLARITHROMYCIN.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	Not recommended	
198	CLARITHROMYCIN	21212			MIZOLASTINE	61455			ANSM	130-CLARITHROMYCIN.html	Risk of ventricular arrhythmias, especially of torsades de pointes	CONTRAINDICATION	
199	CLARITHROMYCIN	21212			PRAVASTATIN	42463			ANSM	130-CLARITHROMYCIN.html	Increase of the plasma concentration of the pravastatin by the clarithromycin	Precaution for use	
200	CLARITHROMYCIN	21212			REPAGLINIDE	73044			ANSM	130-CLARITHROMYCIN.html	Risk of hypoglycemia due to increase of the plasma concentrations of the repaglinide	Precaution for use	
201	CLARITHROMYCIN	21212			RIFABUTIN	55672			ANSM	130-CLARITHROMYCIN.html	Risk of increase of the undesirable effects of the rifabutin (uveitis) due to increase of its concentrations and those of its active metabolite by the clarithromycin. In addition, increase of the metabolism of the clarithromycin by the rifabutin, with increase of the concentrations of its active metabolite	Precaution for use	
202	CLARITHROMYCIN	21212			RIFAMPICIN	9384			ANSM	130-CLARITHROMYCIN.html	Decrease of the plasma concentrations and risk of lower effectiveness of the clarithromycin, especially with the HIV patient, due to increase of its hepatic metabolism by the rifampacin	Precaution for use	
203	CLARITHROMYCIN	21212			SIMVASTATIN	36567			ANSM	130-CLARITHROMYCIN.html	Increased risk of undesirable effects (contentration-dependent) of the rhabdomyolysis type, due to decrease of the hepatic metabolism of the cholesterol lowering agent	CONTRAINDICATION	
204	CLARITHROMYCIN	21212					SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05	ANSM	130-CLARITHROMYCIN.html	Increased risk of ventricular arrhythmias, especially of torsades de points	Precaution for use	
205	CLARITHROMYCIN	21212					BLOOD GLUCOSE LOWERING SULFONAMIDES	A10BB	ANSM	130-CLARITHROMYCIN.html	Risk of hypoglycemia due to increase of the plasma concentrations of the antidiabetic	Precaution for use	
206	CLARITHROMYCIN	21212					THEOPHYLLINE (AND, BY EXTRAPOLATION, AMINOPHYLLINE)	R03DA	ANSM	130-CLARITHROMYCIN.html	Risk of increase of the theophyllinemia, particularly with children	Take into account	
207	CLARITHROMYCIN	21212			VENLAFAXINE	39786			ANSM	130-CLARITHROMYCIN.html	Increase of the concentrations of venlafaxine with risk of overdose	Take into account	
