Drug Name	RxNorm	Source File	Clinical Source	Class Name	Class Code
Quinapril	35208	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Ramipril	35296	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Rilmenidine	55679	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Sotalol	9947	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Spirapril	36908	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Spironolactone	9997	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Tamsulosin	77492	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Telmisartan	73494	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Terazosin	37798	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Tertatolol 	37840	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Timolol 	10600	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Torasemide	38413	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Trandolapril	38454	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Triamterene	10763	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Urapidil	3923	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Valsartan	69749	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Verapamil	11170	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Xipamide	11371	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Zofenopril	39990	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Acepromazine	155	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Aceprometazine	161203	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Alimemazine	10825	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Alpha-pinene		92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Amitriptyline	704	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Amoxapine	722	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Beta-pinene		92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Bupropion 	42347	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Cajeput	1309211	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Camphora	323578	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Chloroquine 	2393	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Chlorproethazine	59860	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Chlorpromazine 	2403	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Cineole		92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Citalopram	2556	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Clomipramine	2597	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Cyamemazine	21877	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Desipramine	3247	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Dosulepin	3634	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Doxepin	3638	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Droperidol	3648	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Escitalopram	321988	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Eucalyptus	319781	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Eugenol	4186	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Fampridine	897018	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Fluoxetine	4493	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Fluphenazine	4496	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Fluvoxamine	42355	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Haloperidol 	5093	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Imipramine	5691	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Levomenthol	236388	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Levomepromazine	6852	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Maprotiline	6646	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Mefloquine	6694	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Mint	1372004	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Racemic menthol		92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Niaouli	1309375	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Nortriptyline 	7531	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Opipramol	7674	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Oxomemazine	234528	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Paroxetine	32937	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Penfluridol	7974	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Perphenazine	8076	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Pipamperone	33739	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Piperazine	1431666	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Pipotiazine	8348	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Prochlorperazine	8704	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Promethazine	8745	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Propericiazine		92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Sertraline	36437	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Terpine		92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Terpineol	1368180	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Terpinol		92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Thioproperazine	10498	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Thymol	10553	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Tramadol	10689	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Trifluoperazine	10800	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Trifluperidol	10804	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Trimipramine	10834	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
Amiodarone	703	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Amisulpride	46303	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Arsenic trioxide	18330	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Artenimol	1446866	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Chloroquine	2393	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Chlorpromazine 	2403	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Citalopram	2556	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Cyamemazine	21877	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Diphemanil	89782	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Disopyramide	3541	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Dofetilide	49247	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Dolasetron	68091	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Domperidone	3626	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Dronedarone	233698	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Droperidol	3648	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Erythromycin	4053	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Escitalopram	321988	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Flupentixol	4495	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Fluphenazine	4496	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Halofantrine 	50749	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Haloperidol	5093	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Hydroquinidine	27220	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Hydroxyzine	5553	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Ibutilide	41289	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Levomepromazine	6852	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Lumefantrine	847728	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Mequitazine 	29528	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Methadone 	6813	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Mizolastine 	61455	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Moxifloxacine	139462	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Pentamidine	7994	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Pimozide	8331	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Pipamperone	33739	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Piperaquine	1430959	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Pipotiazine	8348	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Prucalopride	278774	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Quinidine	9068	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Sotalol	9947	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Spiramycin	9991	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Sulpiride	10239	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Sultopride	37416	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Tiapride	10588	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Toremifene	38409	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Vandetanib	1098413	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Vincamine	11201	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Zuclopenthixol	114176	93	ANSM	MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
Merbromin	6762	94	ANSM	MERCURIAL ANTISEPTICS	D08AK0
Thiomersal	10472	94	ANSM	MERCURIAL ANTISEPTICS	D08AK0
Merbromin	6762	95	ANSM	MERCURIAL ANTISEPTICS	D08AK0
Thiomersal	10472	95	ANSM	MERCURIAL ANTISEPTICS	D08AK0
Valproic acid	11118	96	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
Ethosuximide	4135	96	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
Felbamate	24812	96	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
Fosphenytoin	72236	96	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
Lamotrigine	28439	96	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
Oxcarbazepine	32624	96	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
Perampanel	1356552	96	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
Phenobarbital	8134	96	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
Phenytoin	8183	96	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
Primidone	8691	96	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
Retigabine	1112990	96	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
Tiagabine	31914	96	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
Topiramate	38404	96	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
Valpromide	23420	96	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
Zonisamide	39998	96	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
Axitinib 	1242999	97	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
Bosutinib	1307619	97	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
Cabozantinib	1363268	97	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
Crizotinib 	1148495	97	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
Dabrafenib	1424911	97	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
Dasatinib	475342	97	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
Erlotinib	337525	97	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
Gefitinib	328134	97	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
Ibrutinib 	1442981	97	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
Imatinib	282388	97	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
Lapatinib	480167	97	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
Nilotinib	662281	97	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
Pazopanib	714438	97	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
Ponatinib	1364347	97	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
Ruxolitinib	1193326	97	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
Sorafenib	495881	97	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
Sunitinib	357977	97	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
Vandetanib	1098413	97	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
Acetylsulfafurazol		98	ANSM	METHEMOGLOBINIZING MEDICATIONS 	METGL
Benzocaine	1399	98	ANSM	METHEMOGLOBINIZING MEDICATIONS 	METGL
Dapsone 	3108	98	ANSM	METHEMOGLOBINIZING MEDICATIONS 	METGL
Flutamide	4508	98	ANSM	METHEMOGLOBINIZING MEDICATIONS 	METGL
Metoclopramide	6915	98	ANSM	METHEMOGLOBINIZING MEDICATIONS 	METGL
Prilocaine	8686	98	ANSM	METHEMOGLOBINIZING MEDICATIONS 	METGL
Nitroprusside	7476	98	ANSM	METHEMOGLOBINIZING MEDICATIONS 	METGL
Sulfacetamide	10169	98	ANSM	METHEMOGLOBINIZING MEDICATIONS 	METGL
Sulfadiazine	10171	98	ANSM	METHEMOGLOBINIZING MEDICATIONS 	METGL
Sulfadoxine	10173	98	ANSM	METHEMOGLOBINIZING MEDICATIONS 	METGL
Sulfafurazol	10207	98	ANSM	METHEMOGLOBINIZING MEDICATIONS 	METGL
Sulfaguanidine	10174	98	ANSM	METHEMOGLOBINIZING MEDICATIONS 	METGL
Sulfamethizole	10179	98	ANSM	METHEMOGLOBINIZING MEDICATIONS 	METGL
Sulfamethoxazole	10180	98	ANSM	METHEMOGLOBINIZING MEDICATIONS 	METGL
Sulfamoxole	10183	98	ANSM	METHEMOGLOBINIZING MEDICATIONS 	METGL
Paraffin, liquid	6972	100	ANSM	MINERAL OILS	A06AA-
RUG: Silicone	1431721	100	ANSM	MINERAL OILS	A06AA-
Desoxycortone	3256	99	ANSM	MINERALOCORTICOIDS	H02AA0
Fludrocortisone	4452	99	ANSM	MINERALOCORTICOIDS	H02AA0
Amitriptyline	704	101	ANSM	MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS	N06A
Atomoxetine	38400	101	ANSM	MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS	N06A
Clomipramine	2597	101	ANSM	MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS	N06A
Duloxetine	72625	101	ANSM	MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS	N06A
Imipramine	5691	101	ANSM	MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS	N06A
Milnacipran	588250	101	ANSM	MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS	N06A
Oxitriptan 	94	101	ANSM	MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS	N06A
Sibutramine	36514	101	ANSM	MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS	N06A
Trimipramine	10834	101	ANSM	MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS	N06A
Venlafaxine	39786	101	ANSM	MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS	N06A
Dextromethorphan	3289	102	ANSM	MORPHINE LIKE ANTITUSSIVES	R05DA0-001
Noscapine	7533	102	ANSM	MORPHINE LIKE ANTITUSSIVES	R05DA0-001
Pholcodine	33431	102	ANSM	MORPHINE LIKE ANTITUSSIVES	R05DA0-001
Aciclovir	281	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Amidotrizoic acid		103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Clodronic acid	3350	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Ioxaglic acid	1426458	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Ioxitalamic acid		103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Adefovir	16521	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Amikacin 	641	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Amphotericine b 	732	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Carboplatine	40048	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Ciclosporin	3008	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Cidofovir	83171	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Cisplatine	2555	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Colistine	2709	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
ibekacin	3328	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Foscarnet	33562	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Ganciclovir 	4678	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Gentamicin	142438	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Ifosfamide	5657	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Iobitridol	87639	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Iodixanol	27729	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Iohexol	5956	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Iomeprol		103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Iopamidol	5966	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Iopentol	27779	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Iopromide	27781	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Ioversol 	27792	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Isepamicin	51522	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Kanamycin 	6099	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Methotrexate 	6851	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Netilmicin	7337	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Oxaliplatin	32592	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Pentamidin 	7994	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Spectinomycin	270	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Streptomycin	10109	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Streptozocin	10114	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Tacrolimus	42316	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Teicoplanin	57021	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Tenofovir disoproxil	300195	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Tobramycin	10627	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
valaciclovir	73645	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
valganciclovir	275891	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
vancomycin	11124	103	ANSM	NEPHROTOXIC MEDICATIONS 	J01-J05
Amisulpride	46303	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
Chlorpromazine 	2403	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
Cyamemazine	21877	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
Droperidol	3648	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
Flupentixol	4495	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
Fluphenazine	4496	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
Haloperidol	5093	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
Levomepromazine	6852	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
Pimozide	8331	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
Pipamperone	33739	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
Pipotiazine	8348	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
Sulpiride	10239	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
Sultopride	37416	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
Tiapride	10588	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
Zuclopenthixol	114176	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
Acepromazine	155	104	ANSM	NEUROLEPTICS	N05AA-003
Aceprometazine	161203	104	ANSM	NEUROLEPTICS	N05AA-003
Alimemazine	10825	104	ANSM	NEUROLEPTICS	N05AA-003
Alizapride	17311	104	ANSM	NEUROLEPTICS	N05AA-003
Amisulpride	46303	104	ANSM	NEUROLEPTICS	N05AA-003
Aripiprazole	89013	104	ANSM	NEUROLEPTICS	N05AA-003
Asenapine	784649	104	ANSM	NEUROLEPTICS	N05AA-003
Carpipramine	20342	104	ANSM	NEUROLEPTICS	N05AA-003
Chlorproethazine	59860	104	ANSM	NEUROLEPTICS	N05AA-003
Chlorpromazine 	2403	104	ANSM	NEUROLEPTICS	N05AA-003
Clozapine 	2626	104	ANSM	NEUROLEPTICS	N05AA-003
Cyamemazine	21877	104	ANSM	NEUROLEPTICS	N05AA-003
Droperidol	3648	104	ANSM	NEUROLEPTICS	N05AA-003
Fluanisone	25092	104	ANSM	NEUROLEPTICS	N05AA-003
Flupentixol	4495	104	ANSM	NEUROLEPTICS	N05AA-003
Fluphenazine	4496	104	ANSM	NEUROLEPTICS	N05AA-003
Haloperidol	5093	104	ANSM	NEUROLEPTICS	N05AA-003
Levomepromazine	6852	104	ANSM	NEUROLEPTICS	N05AA-003
Loxapine	6475	104	ANSM	NEUROLEPTICS	N05AA-003
Metoclopramide	6915	104	ANSM	NEUROLEPTICS	N05AA-003
Metopimazine	29954	104	ANSM	NEUROLEPTICS	N05AA-003
Olanzapine 	61381	104	ANSM	NEUROLEPTICS	N05AA-003
Oxomemazine	234528	104	ANSM	NEUROLEPTICS	N05AA-003
Paliperidone	679314	104	ANSM	NEUROLEPTICS	N05AA-003
Penfluridol	7974	104	ANSM	NEUROLEPTICS	N05AA-003
Perphenazine	8076	104	ANSM	NEUROLEPTICS	N05AA-003
Pimozide	8331	104	ANSM	NEUROLEPTICS	N05AA-003
Pipamperone	33739	104	ANSM	NEUROLEPTICS	N05AA-003
Piperazine	1431666	104	ANSM	NEUROLEPTICS	N05AA-003
Pipotiazine	8348	104	ANSM	NEUROLEPTICS	N05AA-003
Prochlorperazine	8704	104	ANSM	NEUROLEPTICS	N05AA-003
Promethazine	8745	104	ANSM	NEUROLEPTICS	N05AA-003
Propericiazine		104	ANSM	NEUROLEPTICS	N05AA-003
Risperidone 	35636	104	ANSM	NEUROLEPTICS	N05AA-003
