Drug Interaction ID	Drug 1 Name	Drug 1 RxCUI	Drug 1 Class Name	Drug 1 Code	Drug 2 Name	Drug 2 RxCUI	Drug 2 Class Name	Drug 2 Code	Clinical Source	Source File	Description	Severity	Comment
101	ST JOHNS WORT	258326			VORICONAZOLE	121243			ANSM	357-ST-JOHNS-WORT.html	Large reduction of the concentrations of voriconazole, with risk of loss of its therapeutic effect	CONTRAINDICATION	
102	CARVEDILOL	20352			CIMETIDINE	2541			ANSM	114-CARVEDILOL.html	With the cimetidine used in doses greater than or equal to 800 mg/day: increase of the concentrations of the carvedilol, which can be dangerous in the case of treatment for heart failure due to decrease of its hepatic metabolism by the cimetidine	CONTRAINDICATION	Use another gastric H2 receptor antagonist.
103	CARVEDILOL	20352			RIFAMPICIN	9384			ANSM	114-CARVEDILOL.html	Large decrease of the plasma concentrations of the carvedilol, due to increase of its hepatic metabolism by the rifampicin	Precaution for use	Regular clinical monitoring and adjustment of the dosage of the carvedilol during the treatment with the rifampicin. When the rifampicin is stopped, risk of large increase of the plasma concentrations of carvedilol imposing a reduction of the dosage and strict clinical monitoring.
104			ALPHA AND BETA SYMPATHOMIMETICS (IM AND IV ROUTES)	C01CA			HALOGENATED HYDROCARBON ANESTHETICS	N01AB0-001	ANSM	499-ALPHA-AND-BETA-SYMPATHOMIMETICS-(IM-AND-IV-ROUTES).html	Serious ventricular arrhythmias due to increase of cardiac sensitization	Not recommended	
105			ALPHA AND BETA SYMPATHOMIMETICS (IM AND IV ROUTES)	C01CA			TRICYCLIC ANTIDEPRESSANTS	N06AA-001	ANSM	499-ALPHA-AND-BETA-SYMPATHOMIMETICS-(IM-AND-IV-ROUTES).html	Paroxysmal hypertension with the possibility of arrhythmias (inhibition of the entry of the sympathomimetic into the sympathic fiber)	Not recommended	
106			ALPHA AND BETA SYMPATHOMIMETICS (IM AND IV ROUTES)	C01CA			IRREVERSIBLE MONOAMINE OXIDASE INHIBITORS (MAOI)	N06AF0	ANSM	499-ALPHA-AND-BETA-SYMPATHOMIMETICS-(IM-AND-IV-ROUTES).html	Increase of the pressor action of the sympathomimetic, most often moderate.	Precaution for use	Only use under strict medical monitoring.
107			ALPHA AND BETA SYMPATHOMIMETICS (IM AND IV ROUTES)	C01CA			REVERSIBLE MAOI-A, INCLUDING LINEZOLIDE AND METHYLENE BLUE	NO6AG-001	ANSM	499-ALPHA-AND-BETA-SYMPATHOMIMETICS-(IM-AND-IV-ROUTES).html	By extrapolation from the non selective MAOIs: risk of increase of the pressor action	Precaution for use	To be used only under strict medical monitoring.
108			ALPHA AND BETA SYMPATHOMIMETICS (IM AND IV ROUTES)	C01CA			MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS	N06A	ANSM	499-ALPHA-AND-BETA-SYMPATHOMIMETICS-(IM-AND-IV-ROUTES).html	Paroxysmal hypertension with possibility of arrhythmias (inhibition of the entry of the sympathomimetic into the sympathic fiber)	Not recommended	
109	PANOBINOSTAT	1603350					STRONG INHIBITORS OF CYP3A4	J02-J05	ANSM	400-PANOBINOSTAT.html	Risk of increase of the undesirable effects, especially cardiac ones, of the panobinostat due to decrease of its metabolism by the inhibitor	Precaution for use	Clinical monitoring and EKG. Possible adjustment of the dosage of the panobinostat
110	DABIGATRAN				AMIODARONE	703			ANSM	152-DABIGATRAN.html	Increase of the plasma concentrations of dabigatran, with increase of the risk of bleeding	Precaution for use	For post surgical indications:
111	DABIGATRAN						ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	152-DABIGATRAN.html	Decrease of the plasma concentrations of dabigatran, with risk of decrease of the therapeutic effect	Not recommended	
112	DABIGATRAN				CICLOSPORIN	3008			ANSM	152-DABIGATRAN.html	Increase of more than double the plasma concentrations of dabigatran, with increase of the risk of bleeding	CONTRAINDICATION	
113	DABIGATRAN				DRONEDARONE	233698			ANSM	152-DABIGATRAN.html	Doubling of the plasma concentrations of dabigatran, with increase of the risk of bleeding	CONTRAINDICATION	
114	DABIGATRAN				ITRACONAZOLE	28031			ANSM	152-DABIGATRAN.html	Increase of more than double the plasma concentrations of dabigatran, with increase of the risk of bleeding	CONTRAINDICATION	
115	DABIGATRAN				KETOCONAZOLE	6135			ANSM	152-DABIGATRAN.html	Increase of more than double the plasma concentrations of dabagitan, with increase of the risk of bleeding	CONTRAINDICATION	
116	DABIGATRAN				QUINIDINE	9068			ANSM	152-DABIGATRAN.html	Increase of the plasma concentrations of dabigatran, with increase of the risk of bleeding	Precaution for use	In a post surgical indication: clinical monitoring and adjustment of the dosage of the dabigatran to 150 mg/day in one dose.
117	DABIGATRAN				RIFAMPICIN	9384			ANSM	152-DABIGATRAN.html	Decrease of the plasma concentrations of dabigatran, with risk of decrease of the therapeutic effect	Not recommended	
118	DABIGATRAN				TACROLIMUS	42316			ANSM	152-DABIGATRAN.html	Risk of increase of the plasma concentrations of dabigatran	CONTRAINDICATION	
119	DABIGATRAN				TICAGRELOR	1116632			ANSM	152-DABIGATRAN.html	Increase of the plasma concentrations of dabigatran, with increase of the risk of bleeding	Take into account	
120	DABIGATRAN				VERAPAMIL	11170			ANSM	152-DABIGATRAN.html	Increase of the plasma concentrations of dabigatran, with increase of the risk of bleeding	Precaution for use	In a post surgical indication: clinical monitoring and adjustment of the dosage of the dabigatran to 150mg/day in one dose, or even 75mg/day in case of moderate renal insufficiency.
121	GLIBENCLAMIDE	4815			BOSENTAN	75207			ANSM	246-GLIBENCLAMIDE.html	Risk of reduced effectiveness of the glibenclamide due to decrease of its plasma concentrations, because of the inducer effect of the bosentan. Furthermore, cases of hepatoxicity have been reported with these substances administered together.	Precaution for use	Monitoring of the glycemia, adjustment of the treatment if needed, and monitoring of the hepatic biological constants
122	GLIBENCLAMIDE	4815			CLARITHROMYCIN	21212			ANSM	246-GLIBENCLAMIDE.html	Risk of hypoglycemia due to increase of the absorption and of the plasma concentrations of the antidiabetic	Precaution for use	Inform the patient, strengthen self-monitoring of blood glucose, and possibly adjust the dosage of the blood glucose lowering sulfonamide during the treatment with the clarithromycin
123	GLIBENCLAMIDE	4815			ERYTHROMYCIN	4053			ANSM	246-GLIBENCLAMIDE.html	Risk of hypoglycemia due to increase of the absorption and of the plasma concentrations of the antidiabetic	Precaution for use	Inform the patient, strengthen self-monitoring of blood glucose, and possibly adjust the dosage of the blood glucose lowering sulfonamide during the treatment with the erythromycin.
124			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	AMIODARONE	703			ANSM	416-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Increase of the plasma concentrations of the phenytoin with signs of overdose, in particular neurological ones (decrease of the hepatic metabolism of the phenytoin)	Precaution for use	Clinical monitoring, testing of the plasma concentrations of phenytoin, and possible adjustment of its dosage
125			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	CARBAMAZEPINE	2002			ANSM	416-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Reciprocal reduction of the plasma concentrations (increase of the metabolism without apparent modification of the anticonvulsive effectiveness)	Take into account	Use prudence in the interpretation of the plasma concentrations.
126			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	CIMETIDINE	2541			ANSM	416-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	With the cimetidine used in doses greater than or equal to 800 mg/day: increase of the plasma concentrations of phenytoin with the possibility of appearance of the usual signs of overdose	Not recommended	If administering the substances together cannot be avoided, strict clinical monitoring, plasma concentration dosages of phenytoin, and possible adjustment of its dosage during the treatment with the cimetidine and after it is stopped.
127			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	CIPROFLOXACIN	2551			ANSM	416-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Variation, possibly large, of the concentrations of phenytoin in the case of treatment with the ciprofloxacin	Precaution for use	Clinical monitoring and testing of the plasma concentrations of the anticonvulsant during the treatment with ciprofloacin and after it is stopped.
128			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	CLOPIDOGREL	32968			ANSM	416-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Increase of the plasma concentrations of phenytoin with signs of overdose (inhibition of the metabolism of the phenytoin)	Precaution for use	Clinical monitoring and testing of the plasma concentrations of phenytoin.
129			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	CLOZAPINE	2626			ANSM	416-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Risk of ineffectiveness of the antipsychotic treatment (decrease of the plasma concentrations of clozapine due to increase of its hepatic metabolism)	Precaution for use	Clinical monitoring and possible increase of the dosage of the clozapine during the treatment with the phenytoin.
130			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB			CYTOTOXICS	L01	ANSM	416-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Risk of onset of convulsions due to decrease of the digestive absorption of the phenytoin only [not the fosphenytoin] by the cytotoxic, or risk of increase of the toxicity or loss of the effectiveness of the cytotoxic due to the increase of its hepatic metabolism by the phenytoin or the fosphenytoin	Not recommended	
131			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	DIAZEPAM	3322			ANSM	416-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Unpredictable variations: the plasma concentrations of phenytoin can increase, with signs of overdose, but also decrease or remain stable.	Precaution for use	Clinical monitoring and testing of the plasma concentrations of phenytoin.
132			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	DISULFIRAM	3554			ANSM	416-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Large and rapid increase of the plasma concentrations of phenytoin with signs of toxicity (inhibition of its metabolism)	Not recommended	If the administration of these substances together cannot be avoided, clinical monitoring and monitoring of the plasma concentrations of phenytoin during the treatment with the disulfiram and after it is stopped.
133			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	FELBAMATE	24812			ANSM	416-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Increase of the plasma concentrations of phenytoin with risk of overdose, due to inhibition of its metabolism by the felbamate	Precaution for use	Clinical monitoring, testing of the plasma concentrations of phenytoin, and if needed, adjustment of its dosage during the treatment with the felbamate.
134			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	FLUCONAZOLE	4450			ANSM	416-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Increase of the plasma concentrations of phenytoin that can reach toxic values. Mechanism proposed: inhibition of the hepatic metabolism of the phenytoin	Precaution for use	Strict clinical and biological monitoring.
135			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	FLUOXETINE	4493			ANSM	416-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Increase of the plasma concentrations of phenytoin with signs of overdose, due to inhibition of the metabolism of the phenytoin	Precaution for use	Clinical monitoring and possibly testing of the plasma concentrations of phenytoin. If needed, adjustment of the dosage during the treatment with the fluoxetine and after it is stopped.
136			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	FLUVOXAMINE	42355			ANSM	416-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Increase of the plasma concentrations of phenytoin with signs of overdose, due to inhibition of the hepatic metabolism of the phenytoin.	Precaution for use	Clinical monitoring and possibly testing of the plasma concentrations of phenytoin. If needed, adjustment of the dosage of the phenytoin during the treatment with the fluvoxamine and after it is stopped.
137			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB			FOLATES	V03-	ANSM	416-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Decrease of the plasma concentrations of phenytoin due to increase of its metabolism of which the folates represent one of the cofactors	Precaution for use	Clinical monitoring and testing of the plasma concentrations of phenytoin. Possible adjustment of the dosage of the phenytoin during the folic supplementation and after it is stopped.
138			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	FUROSEMIDE	460			ANSM	416-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Decrease of the diuretic effect which can reach 50%	Precaution for use	Possibly use higher doses of furosemide.
139			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	ISONIAZID	6038			ANSM	416-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Overdose of phenytoin (decrease of its metabolism)	Precaution for use	Strict clinical monitoring, plasma concentration dosage of phenytoin and possible adjustment of its dosage during the treatment with the isoniazid and after it is stopped.
140			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	METYRAPONE	6923			ANSM	416-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Risk of false negative results of the test with metyrapone, due to a decrease of its plasma concentrations, because of the increase of its hepatic metabolism by the phenytoin.	Precaution for use	Double the dosage of the metyrapone.
141			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	MEXILETINE	6926			ANSM	416-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Decrease of the antiarrythmic activity, of the plasma concentrations, and of the half life of the mexiletine (increase of its hepatic metabolism)	Precaution for use	Clinical monitoring, EKG, and, possibly monitoring of the plasma concentrations of the mexiletine; if there is reason for it, adjustment of the dosage of the mexiletine during the treatment with the phenytoin and after it is stopped.
142			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	MICONAZOLE	6932			ANSM	416-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Increase of the plasma concentrations of phenytoin which can reach toxic values. Mechanism proposed: inhibition of the hepatic metabolism of the phenytoin.	Precaution for use	Strict clinical monitoring.
143			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	NINTEDANIB	1592737			ANSM	416-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	Decrease of the plasma concentrations of the nintedanib due to decrease of its absorption by the phenytoin or the fosphenytoin.	Precaution for use	Clinical monitoring during the administration of these substances together
144			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB			PHENOBARBITAL (AND, BY EXTRAPOLATION, PRIMIDONE)	N03AA-001	ANSM	416-PHENYTOIN-(AND,-BY-EXTRAPOLATION,-FOSPHENYTOIN).html	In cases of previous treatment with the phenobarbital or the primidone, and the addition of phenytoin, increase of the plasma concentrations of phenobarbital that can lead to toxic signs (inhibition of the metabolism by competition)In cases of previous treatment with the phenytoin and the addition of phenobarbital or of primidone, unpredictable changes:--the plasma concentrations of phenytoin are most often decreased (increase of the metabolism) without this decrease affecting the anticonvulsant activity unfavorably. When the phenobarbital or the primidone is stopped, possibility of toxic effects of the phenytoin.--it can happen that the concentrations of phenytoin are increased (inhibition of the metabolism due to competition)	Take into account	
