Drug Interaction ID	Drug 1 Name	Drug 1 RxCUI	Drug 1 Class Name	Drug 1 Code	Drug 2 Name	Drug 2 RxCUI	Drug 2 Class Name	Drug 2 Code	Clinical Source	Source File	Description	Severity	Comment
98	CIMETIDINE	2541					VITAMIN K ANTAGONISTS	B01AA-001	ANSM	122-CIMETIDINE.html	With the cimetidine used in doses greater than or equal to 800 mg/day: increase of the effect of the vitamin K antagonist and of the risk of hemorrhage (decrease of its hepatic metabolism)	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with the cimetidine and a week after it is stopped.
99	CIMETIDINE	2541			CARBAMAZEPINE	2002			ANSM	122-CIMETIDINE.html	With the cimetidine used in doses greater than or equal to 800 mg/day: at the beginning of treatment, increase of the plasma concentrations of carbamazepine due to inhibition of its hepatic metabolism by the cimetidine	Precaution for use	Clinical monitoring and possible reduction of the dosage of the carbamazepine, especially during the first days of treatment with the cimetidine
100	CIMETIDINE	2541			CARMUSTINE	2105			ANSM	122-CIMETIDINE.html	With the cimetidine used in doses greater than or equal to 800 mg/day: increased bone marrow toxicity (inhibition of the metabolism of the carmustine)	Not recommended	
101	CIMETIDINE	2541			CARVEDILOL	20352			ANSM	122-CIMETIDINE.html	With the cimetidine used in doses greater than or equal to 800 mg/day: increase of the concentrations of the carvedilol, which can be dangerous in the case of treatment for heart failure due to decrease of its hepatic metabolism by the cimetidine	Contraindication	Use another H2 receptor antagonist.
102	CIMETIDINE	2541			CHLORDIAZEPOXIDE	2356			ANSM	122-CIMETIDINE.html	With the cemitidine used in doses greater than or equal to 800 mg/day: accrued risk of drowsiness	Precaution for use	Warn patients of the increase of risk when driving an automobile or using machinery.
103	CIMETIDINE	2541			CHLOROQUINE	2393			ANSM	122-CIMETIDINE.html	Slowing of the elimination of the chloroquine and risk of overdose	Take into account	
104	CIMETIDINE	2541			CICLOSPORIN	3008			ANSM	122-CIMETIDINE.html	With the cimetidine used in doses greater than or equal to 800 mg/day: increase of the blood concentrations of ciclosporin	Take into account	
105	CIMETIDINE	2541			DIAZEPAM	3322			ANSM	122-CIMETIDINE.html	With the cimetidine used in doses greater than or equal to 800 mg/day: accrued risk of drowsiness	Precaution for use	Warn the patient of the increase of risk when driving an automobile or using machinery.
106	CIMETIDINE	2541			LIDOCAINE	6387			ANSM	122-CIMETIDINE.html	With the cimetidine used in doses greater than or equal to 800 mg/day: increase of the plasma concentrations of lidocaine with risk of undesirable neurological and cardiac effects (inhibition of the hepatic metabolism of the lidocaine)	Precaution for use	Clinical monitoring, EKG, and possibly monitoring of the plasma concentrations of the lidocaine; if there is reason for it, adjustment of the dosage of the lidocaine during the treatment with the cimetidine and after it is stopped.
107	CIMETIDINE	2541			LOMUSTINE	6466			ANSM	122-CIMETIDINE.html	With the cimetidine used in doses greater than or equal to 800 mg/day: increased bone marrow toxicity (inhibition of the metabolism of the lomustine)	Not recommended	
108	CIMETIDINE	2541			METHADONE	6813			ANSM	122-CIMETIDINE.html	Increase of the plasma concentrations of methadone with overdose and increased risk of lengthening of the QT interval and of ventricular arrhythmias, especially of torsades de pointes.	Precaution for use	Strengthen clinical and electrocardiographic monitoring; if needed, adjustment of the dosage of the methadone during the treatment with the cimetidine and after it is stopped.
109	CIMETIDINE	2541			METOPROLOL	6918			ANSM	122-CIMETIDINE.html	With the metoprolol used for heart failure, and the cimetidine used in doses greater than or equal to 800 mg/day: increase of the concentrations of the metoprolol, which can be dangerous in the case of treatment for heart failure, due to decrease of its hepatic metabolism by the cimetadine	Contraindication	Use another H2 receptor antagonist
110	CIMETIDINE	2541			MOCLOBEMIDE	30121			ANSM	122-CIMETIDINE.html	With the cimetidine used in doses greater than or equal to 800 mg/day: increase of the concentrations of the moclobemide, due to decrease of its hepatic metabolism	Precaution for use	Clinical monitoring with possible adjustment of the dosage of the moclobemide
111	CIMETIDINE	2541			NIFEDIPINE	7417			ANSM	122-CIMETIDINE.html	With the cimetidine used in doses greater than or equal to 800 mg/day: increase of the hypotensive effect of the nifedipine due to inhibition of its hepatic metabolism by the cimetidine	Precaution for use	Increased clinical monitoring: adjust the dosage of the nifedipine during the treatment with the cimetidine and after it is stopped.
112	CIMETIDINE	2541					PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	ANSM	122-CIMETIDINE.html	With the cimetidine used in doses greater than or equal to 800 mg/day: increase of the plasma concentrations of phenytoin with the possibility of appearance of the usual signs of overdose	Not recommended	If administering the substances together cannot be avoided, strict clinical monitoring, plasma concentration dosages of the phenytoin, and possible adjustment of its dosage during the treatment with cimetidine and after it is stopped.
113	CIMETIDINE	2541					THEOPHYLLINE (AND, BY EXTRAPOLATION, AMINOPHYLLINE)	R03DA	ANSM	122-CIMETIDINE.html	With the cimetidine used in doses greater than or equal to 800 mg/day: increase of the theophyllinemia with risk of overdose (decrease of the metabolism of the theophylline)	Precaution for use	Clinical monitoring and possibly monitoring of the theophyllinemia. If there is reason for it, adjustment of the theophylline during the treatment with the cimetidine and after it is stopped.
114	TELITHROMYCIN	274786					VASOCONSTRICTOR ALKALOIDS OF ERGOT OF RYE	N02CA0-001	ANSM	496-TELITHROMYCIN.html	Risk of constriction of the coronary arteries or of the extremities (ergotism), or of rapid elevation of blood pressure	Contrainication	
115	TELITHROMYCIN	274786					ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	496-TELITHROMYCIN.html	Decrease of the plasma concentrations of telithromycin, with risk of failure of the antibiotic treatment, due to increase of its hepatic metabolism by the inducerr	Not recommended	
116	TELITHROMYCIN	274786			ATORVASTATIN	83367			ANSM	496-TELITHROMYCIN.html	Risk of increase of undesirable effects (dose dependent) of the rhabdomyolysis type (decrease of the hepatic metabolism of the cholesterol lowering medication	Contraindication	
117	TELITHROMYCIN	274786			DARIFENACIN	136198			ANSM	496-TELITHROMYCIN.html	Increase of the concentrations of darifenacin, with risk of increase of its undesirable effects	Precaution for use	Clinical monitoring and possible adjustment of the dosage of darifenacin
118	TELITHROMYCIN	274786			DEXAMETHASONE	3264			ANSM	496-TELITHROMYCIN.html	Increase of the plasma concentrations of the dexamethasone due to decrease of its hepatic metabolism by the enzyme inhibitor, with risk of appearance of Cushings syndrome	Take into account	
119	TELITHROMYCIN	274786			DIGOXIN	3407			ANSM	496-TELITHROMYCIN.html	Increase of the digoxinemia due to increase of its absorption	Precaution for use	Clinical monitoring and possibly monitoring of the doginemia as well during the treatment with the telithromycin and after it is stopped.
120	TELITHROMYCIN	274786					IMMUNOSUPPRESSANTS	L04A	ANSM	496-TELITHROMYCIN.html	Very large increase of the blood concentrations of the immunosuppressant due to inhibition of its hepatic metabolism	Not recommended	In case these are taken together, strict testing of the renal function, blood concentration dosage of the immunosuppressant and possible adjustment of the dosage.
121	TELITHROMYCIN	274786					TYPE 5 PHOSPHODIESTERASE INHIBITORS	G04BE	ANSM	496-TELITHROMYCIN.html	Increase of the plasma concentrations of the inhibitor of type 5 phosphodiesterase with risk of severe hypotension	Contraindication	--with the avanafil
122	TELITHROMYCIN	274786			ST JOHNS WORT	258326			ANSM	496-TELITHROMYCIN.html	Decrease of the plasma concentrations of the telithromycin, with risk of failure of the antibiotic treatment, due to increase of the hepatic metabolism of the telithromycin by the St Johns wort	Not recommended	
123	TELITHROMYCIN	274786			MIZOLASTINE	61455			ANSM	496-TELITHROMYCIN.html	Increased risk of ventricular arrhythmia, especially of torsades de pointes	Contraindication	
124	TELITHROMYCIN	274786			RIFAMPICIN	9384			ANSM	496-TELITHROMYCIN.html	Very large decrease of the plasma concentrations of the telithromycin, with risk of failure of the antibiotic treatment, due to increase of its hepatic metabolism by the telithromycin	Not recommended	
125	TELITHROMYCIN	274786			SIMVASTATIN	36567			ANSM	496-TELITHROMYCIN.html	Increased risk of undesirable effects (dose dependent) of the rhabdomyolysis type (decrease of the hepatic metabolism of the cholesterol lowering drug).	Contraindication	
126	TELITHROMYCIN	274786			SOLIFENACIN	322167			ANSM	496-TELITHROMYCIN.html	Increase of the concentrations of solifenacin, with risk of overdose	Precaution for use	Clinical monitoring and possible adjustment of the dosage of solifenacin
127	TELITHROMYCIN	274786			VENLAFAXINE	39786			ANSM	496-TELITHROMYCIN.html	Increase of the concentrations of venlafaxine with risk of overdose	Take into account	
128	TELITHROMYCIN	274786					VINCA ALKALOIDS	L01CA	ANSM	496-TELITHROMYCIN.html	Risk of increase of the toxicity of the antimitotic due to decrease of its hepatic metabolism by the telithromycin	Precaution for use	Strict clinical monitoring and laboratory tests. Possibly, use another antibiotic.
129	TELITHROMYCIN	274786			ZOLPIDEM	39993			ANSM	496-TELITHROMYCIN.html	Slight increase of the sedative effects of the zolpidem	Take into account	
130	TELITHROMYCIN	274786			ZOPICLONE	40001			ANSM	496-TELITHROMYCIN.html	Slight increase of the sedative effects of the zopiclone.	Take into account	
131	DARIFENACIN	136198			CLARITHROMYCIN	21212			ANSM	156-DARIFENACIN.html	Increase of the concentrations of darifenacin, with risk of increase of its undesirable effects	Precaution for use	Clinical monitoring and possible adjustment of the dosage of darifenacin.
132	DARIFENACIN	136198			ERYTHROMYCIN	4053			ANSM	156-DARIFENACIN.html	Increase of the concentrations of darifenacin, with risk of increase of its undesirable effects.	Precaution for use	Clinical monitoring and possible adjustment of the dosage of darifenacin.
133	DARIFENACIN	136198			FLECAINIDE	4441			ANSM	156-DARIFENACIN.html	Increase of the plasma concentrations of felcainide, with risk of overdose, due to decrease of its hepatic metabolism by the darifenacin	Precaution for use	Clinical monitoring and reduction of the dosage of the flecainide during the treatment with darifenacin.
134	DARIFENACIN	136198					RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ANSM	156-DARIFENACIN.html	Increase of the concentrations of darifenacin, with risk of increase of its undesirable effects	Precaution for use	Clinical monitoring and possible adjustment of the dosage of darifenacin.
135	DARIFENACIN	136198			ITRACONAZOLE	28031			ANSM	156-DARIFENACIN.html	Increase of the concentrations of darifenacin, with risk of increase of its undesirable effects	Precaution for use	Clinical monitoring and possible adjustment of the dosage of darifenacin.
136	DARIFENACIN	136198			KETOCONAZOLE	6135			ANSM	156-DARIFENACIN.html	Increase of the concentrations of darifenacin, with risk of increase of its undesirable effects	Precaution for use	Clinical monitoring and possible adjustment of the dosage of darifenacin.
137	DARIFENACIN	136198			METOPROLOL	6918			ANSM	156-DARIFENACIN.html	Increase of the plasma concentrations of the metoprolol, with risk of overdose, due to decrease of its hepatic metabolism by the darifenacin	Precaution for use	Clinical monitoring and reduction of the dosage of the metoprolol during the treatment with darifenacin.
138	DARIFENACIN	136198			NELFINAVIR	134527			ANSM	156-DARIFENACIN.html	Increase of the concentrations of darifenacin, with risk of increase of its undesirable effects	Precaution for use	Clinical monitoring and possible adjustment of the dosage of darifenacin.
139	DARIFENACIN	136198			POSACONAZOLE	282446			ANSM	156-DARIFENACIN.html	Increase of the concentrations of darifenacin, with risk of increase of its undesirable effects	Precaution for use	Clinical monitoring and possible adjustment of the dosage of darifenacin.
140	DARIFENACIN	136198			PROPAFENONE	8754			ANSM	156-DARIFENACIN.html	Increase of the plasma concentrations of propafenone, with risk of overdose, due to decrease of its hepatic metabolism by the darifenacin	Precaution for use.	Clinical monitoring and reduction of the dosage of the propafenone during the treatment with darifenacin.
141	DARIFENACIN	136198			TELITHROMYCIN	274786			ANSM	156-DARIFENACIN.html	Increase of the concentrations of darifenacin, with risk of increase of its undesirable effects	Precaution for use	Clinical monitoring and possible adjustment of the dosage of darifenacin.
142	DARIFENACIN	136198			VORICONAZOLE	121243			ANSM	156-DARIFENACIN.html	Increase of the concentrations of darifenacin, with risk of increase of its undesirable effects	Precaution for use	Clinical monitoring and possible adjustment of the dosage of darifenacin.
143			UNFRACTIONATED-HEPARIN-(PREVENTIVE-DOSES)	B01AB-004	ACETYLSALICYLIC ACID	1191			ANSM	260-UNFRACTIONATED-HEPARIN-(PREVENTIVE-DOSES).html	The combination of medications acting at different levels of hemostasis increases the risk of bleeding. Thus, with patients under the age of 65, adding preventive doses of heparin or similar substances to acetylsalicylic acid, regardless of the dosage, must be taken into account by maintaining clinical monitoring and possibly laboratory tests	Take into account	
144			UNFRACTIONATED-HEPARIN-(PREVENTIVE-DOSES)	B01AB-004			NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002	ANSM	260-UNFRACTIONATED-HEPARIN-(PREVENTIVE-DOSES).html	Increase of the risk of hemorrhage	Take into account	
145	HALOTHANE	5095					BETA-2 MIMETICS or BETA2 ADRENERGIC AGONISTS	R03C-001	ANSM	255-HALOTHANE.html	In cases of obstetrical surgery, increased uterine inertia with risk of hemorrhage; furthermore serious ventricular arrhythmias, due to increase of the cardiac reactivity	Not recommended	Interrupt treatment with the beta-2 agonist if the anesthesia must be done with halothane
146	HALOTHANE	5095					THEOPHYLLINE (AND, BY EXTRAPOLATION, AMINOPHYLLINE)	R03DA	ANSM	255-HALOTHANE.html	Serious ventricular arrhythmias due to increase of cardiac sensitization	Not recommended	
147	ANAKINRA	72435			ETANERCEPT	214555			ANSM	37-ANAKINRA.html	Increased risk of serious infections and neutropenia	Not recommended	
