Drug Name	RxNorm	Source File	Clinical Source	Class Name	Class Code
HYDROXYZINE	5553	146	ANSM	TORSADES DE POINTES INDUCING MEDICATIONS (EXCEPT ANTIPARASITICS, NEUROLEPTICS, METHADONE)	C01B
IBUTILIDE	41289	146	ANSM	TORSADES DE POINTES INDUCING MEDICATIONS (EXCEPT ANTIPARASITICS, NEUROLEPTICS, METHADONE)	C01B
MEQUITAZINE 	29528	146	ANSM	TORSADES DE POINTES INDUCING MEDICATIONS (EXCEPT ANTIPARASITICS, NEUROLEPTICS, METHADONE)	C01B
MIZOLASTINE 	61455	146	ANSM	TORSADES DE POINTES INDUCING MEDICATIONS (EXCEPT ANTIPARASITICS, NEUROLEPTICS, METHADONE)	C01B
MOXIFLOXACIN	139462	146	ANSM	TORSADES DE POINTES INDUCING MEDICATIONS (EXCEPT ANTIPARASITICS, NEUROLEPTICS, METHADONE)	C01B
PRUCALOPRIDE	278774	146	ANSM	TORSADES DE POINTES INDUCING MEDICATIONS (EXCEPT ANTIPARASITICS, NEUROLEPTICS, METHADONE)	C01B
QUINIDINE 	9068	146	ANSM	TORSADES DE POINTES INDUCING MEDICATIONS (EXCEPT ANTIPARASITICS, NEUROLEPTICS, METHADONE)	C01B
SOTALOL	9947	146	ANSM	TORSADES DE POINTES INDUCING MEDICATIONS (EXCEPT ANTIPARASITICS, NEUROLEPTICS, METHADONE)	C01B
SPIRAMYCIN 	9991	146	ANSM	TORSADES DE POINTES INDUCING MEDICATIONS (EXCEPT ANTIPARASITICS, NEUROLEPTICS, METHADONE)	C01B
TOREMIFENE	38409	146	ANSM	TORSADES DE POINTES INDUCING MEDICATIONS (EXCEPT ANTIPARASITICS, NEUROLEPTICS, METHADONE)	C01B
VANDETANIB	1098413	146	ANSM	TORSADES DE POINTES INDUCING MEDICATIONS (EXCEPT ANTIPARASITICS, NEUROLEPTICS, METHADONE)	C01B
VINCAMINE	11201	146	ANSM	TORSADES DE POINTES INDUCING MEDICATIONS (EXCEPT ANTIPARASITICS, NEUROLEPTICS, METHADONE)	C01B
ALTIZIDE	17599	56	ANSM	DIURETICS	C0E-001
AMILORIDE	644	56	ANSM	DIURETICS	C0E-001
BENDROFLUMETHIAZIDE	1369	56	ANSM	DIURETICS	C0E-001
BUMETANIDE	1808	56	ANSM	DIURETICS	C0E-001
POTASSIUM CANRENOATE	1981	56	ANSM	DIURETICS	C0E-001
CHLORTALIDONE	2409	56	ANSM	DIURETICS	C0E-001
CICLETANINE	21914	56	ANSM	DIURETICS	C0E-001
CLOPAMIDE	2603	56	ANSM	DIURETICS	C0E-001
CYCLOTHIAZIDE	22033	56	ANSM	DIURETICS	C0E-001
EPLERENONE	298869	56	ANSM	DIURETICS	C0E-001
FUROSEMIDE	4603	56	ANSM	DIURETICS	C0E-001
HYDROCHLOROTHIAZIDE	5487	56	ANSM	DIURETICS	C0E-001
INDAPAMIDE	5764	56	ANSM	DIURETICS	C0E-001
METHYCLOTHIAZIDE	6860	56	ANSM	DIURETICS	C0E-001
PIRETANIDE	33770	56	ANSM	DIURETICS	C0E-001
SPIRONOLACTONE	9997	56	ANSM	DIURETICS	C0E-001
TORASEMIDE	38413	56	ANSM	DIURETICS	C0E-001
TRIAMTERENE	10763	56	ANSM	DIURETICS	C0E-001
XIPAMIDE	11371	56	ANSM	DIURETICS	C0E-001
BAMBUTEROL	18751	32	ANSM	BETA-2 MIMETICS or BETA2 ADRENERGIC AGONISTS	R03C-001
RITODRINE	9392	32	ANSM	BETA-2 MIMETICS or BETA2 ADRENERGIC AGONISTS	R03C-001
SALBUTAMOL	435	32	ANSM	BETA-2 MIMETICS or BETA2 ADRENERGIC AGONISTS	R03C-001
TERBUTALINE 	10368	32	ANSM	BETA-2 MIMETICS or BETA2 ADRENERGIC AGONISTS	R03C-001
ADALIMUMAB	327361	26	ANSM	ANTI-TNF ALPHA	LO4AB
CERTOLIZUMAB	709271	26	ANSM	ANTI-TNF ALPHA	LO4AB
ETANERCEPT	214555	26	ANSM	ANTI-TNF ALPHA	LO4AB
OLIMUMAB	819300	26	ANSM	ANTI-TNF ALPHA	LO4AB
INFLIXIMAB	191831	26	ANSM	ANTI-TNF ALPHA	LO4AB
DEXTRAN 	42635	53	ANSM	DEXTRAN 40	B05AA
ACENOCOUMAROL	154	162	ANSM	VITAMIN K ANTAGONISTS	B01AA-001
FLUINDIONE	50097	162	ANSM	VITAMIN K ANTAGONISTS	B01AA-001
PHENINDIONE	8130	162	ANSM	VITAMIN K ANTAGONISTS	B01AA-001
WARFARIN	11289	162	ANSM	VITAMIN K ANTAGONISTS	B01AA-001
ALIZAPRIDE	17311	18	ANSM	ANTIEMITIC NEUROLEPTICS	A03FA-001
METOCLOPRAMIDE	6915	18	ANSM	ANTIEMITIC NEUROLEPTICS	A03FA-001
LANREOTIDE	68092	135	ANSM	SOMATOSTATIN ANALOGS	H01CB0-001
OCTREOTIDE	7617	135	ANSM	SOMATOSTATIN ANALOGS	H01CB0-001
PASIREOTIDE	1364105	135	ANSM	SOMATOSTATIN ANALOGS	H01CB0-001
AMOXICILLIN	723	120	ANSM	PENICILLINS	J01C
AMPICILLIN	733	120	ANSM	PENICILLINS	J01C
BACAMPICILLIN	18687	120	ANSM	PENICILLINS	J01C
BENETHAMINE-PENICILLIN		120	ANSM	PENICILLINS	J01C
BENZYLPENICILLIN	7980	120	ANSM	PENICILLINS	J01C
CLOXACILLIN	2625	120	ANSM	PENICILLINS	J01C
DICLOXACILLIN	3356	120	ANSM	PENICILLINS	J01C
MEZLOCILLIN	6927	120	ANSM	PENICILLINS	J01C
OXACILLIN	7773	120	ANSM	PENICILLINS	J01C
PHENOXYMETHYLPENICILLIN	7984	120	ANSM	PENICILLINS	J01C
PIPERACILLIN	8339	120	ANSM	PENICILLINS	J01C
PIVAMPICILLIN	8372	120	ANSM	PENICILLINS	J01C
TICARCILLIN	10591	120	ANSM	PENICILLINS	J01C
AXITINIB 	1242999	153	ANSM	TYROSINE-KINASE INHIBITORS	L01XE
BOSUTINIB	1307619	153	ANSM	TYROSINE-KINASE INHIBITORS	L01XE
CABOZANTINIB	1363268	153	ANSM	TYROSINE-KINASE INHIBITORS	L01XE
CRIZOTINIB 	1148495	153	ANSM	TYROSINE-KINASE INHIBITORS	L01XE
DABRAFENIB	1424911	153	ANSM	TYROSINE-KINASE INHIBITORS	L01XE
DASATINIB	475342	153	ANSM	TYROSINE-KINASE INHIBITORS	L01XE
ERLOTINIB	337525	153	ANSM	TYROSINE-KINASE INHIBITORS	L01XE
GEFITINIB	328134	153	ANSM	TYROSINE-KINASE INHIBITORS	L01XE
IBRUTINIB 	1442981	153	ANSM	TYROSINE-KINASE INHIBITORS	L01XE
IMATINIB	282388	153	ANSM	TYROSINE-KINASE INHIBITORS	L01XE
LAPATINIB	480167	153	ANSM	TYROSINE-KINASE INHIBITORS	L01XE
NILOTINIB	662281	153	ANSM	TYROSINE-KINASE INHIBITORS	L01XE
PAZOPANIB	714438	153	ANSM	TYROSINE-KINASE INHIBITORS	L01XE
PONATINIB	1364347	153	ANSM	TYROSINE-KINASE INHIBITORS	L01XE
RUXOLITINIB	1193326	153	ANSM	TYROSINE-KINASE INHIBITORS	L01XE
SORAFENIB	495881	153	ANSM	TYROSINE-KINASE INHIBITORS	L01XE
SUNITINIB	357977	153	ANSM	TYROSINE-KINASE INHIBITORS	L01XE
VANDETANIB	1098413	153	ANSM	TYROSINE-KINASE INHIBITORS	L01XE
ACEBUTOLOL 	149	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
AMBENONIUM	623	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
AMIODARONE	703	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
ATENOLOL	1202	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
BEFUNOLOL	18849	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
BETAXOLOL	1520	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
BISOPROLOL	19484	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
CARTEOLOL	2116	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
CARVEDILOL	20352	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
CELIPROLOL	20498	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
CLONIDINE	2599	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
CRIZOTINIB	1148495	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
DIGITOXIN	3403	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
DIGOXIN	3407	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
DILTIAZEM 	3443	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
DISOPYRAMIDE	3541	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
DONEPEZIL	135447	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
DRONEDARONE	233698	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
ESMOLOL 	49737	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
FAMPRIDINE	897018	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
FINGOLIMOD	1012892	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
GALANTAMINE	4637	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
HYDROQUINIDINE	27220	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
IVABRADINE 	77417	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
LABETALOL	6185	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
LEVOBUNOLOL	1813	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
MEFLOQUINE	6694	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
METIPRANOLOL	10824	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
METOPROLOL	6918	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
NADOLOL	7226	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
NADOXOLOL	31462	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
NEBIVOLOL	31555	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
NEOSTIGMINE	7315	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
OXPRENOLOL	7801	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
PASIREOTIDE	1364105	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
PILOCARPINE	8328	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
PINDOLOL	8332	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
PROPRANOLOL	8787	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
PYRIDOSTIGMINE	9000	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
QUINIDINE	9068	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
RIVASTIGMINE	183379	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
SOTALOL	9947	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
TERTATOLOL	37840	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
THALIDOMIDE	10432	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
TIMOLOL	10600	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
VERAPAMIL	11170	40	ANSM	BRADYCARIA INDUCING DRUGS	C0N0S0
BEZAFIBRATE	1525	61	ANSM	FIBRATES	C01AB-001
CIPROFIBRATE	21149	61	ANSM	FIBRATES	C01AB-001
CLOFIBRATE	2594	61	ANSM	FIBRATES	C01AB-001
FENOFIBRATE	8703	61	ANSM	FIBRATES	C01AB-001
GEMFIBROZIL	4719	61	ANSM	FIBRATES	C01AB-001
CLINDAMYCIN	2582	82	ANSM	LINCOSANIDES	J01FF0
LINCOMYCIN	6398	82	ANSM	LINCOSANIDES	J01FF0
ERTAPENEM 	325642	119	ANSM	PENEMS	J01DH
IMIPENEM		119	ANSM	PENEMS	J01DH
MEROPENEM	29561	119	ANSM	PENEMS	J01DH
MERBROMIN	6762	95	ANSM	MERCURIAL ANTISEPTICS	D08AK0
THIOMERSAL	10472	95	ANSM	MERCURIAL ANTISEPTICS	D08AK0
AMIKACIN 	641	8	ANSM	AMINOGLYCOSIDES	J01GB-001
DIBEKACIN 	3328	8	ANSM	AMINOGLYCOSIDES	J01GB-001
GENTAMICIN	142438	8	ANSM	AMINOGLYCOSIDES	J01GB-001
ISEPAMICIN	51522	8	ANSM	AMINOGLYCOSIDES	J01GB-001
KANAMYCIN 	6099	8	ANSM	AMINOGLYCOSIDES	J01GB-001
NETILMICIN	7337	8	ANSM	AMINOGLYCOSIDES	J01GB-001
STREPTOMYCIN 	10109	8	ANSM	AMINOGLYCOSIDES	J01GB-001
TOBRAMYCIN	10627	8	ANSM	AMINOGLYCOSIDES	J01GB-001
ACEPROMAZINE	155	27	ANSM	ATROPINIC MEDICATIONS	R06AA
ACEPROMETAZINE	161203	27	ANSM	ATROPINIC MEDICATIONS	R06AA
ALIMEMAZINE	10825	27	ANSM	ATROPINIC MEDICATIONS	R06AA
AMITRIPTYLINE	704	27	ANSM	ATROPINIC MEDICATIONS	R06AA
AMOXAPINE	722	27	ANSM	ATROPINIC MEDICATIONS	R06AA
ATROPINE	1223	27	ANSM	ATROPINIC MEDICATIONS	R06AA
AZATADINE	18600	27	ANSM	ATROPINIC MEDICATIONS	R06AA
AZELASTINE	18603	27	ANSM	ATROPINIC MEDICATIONS	R06AA
BIPERIDEN	1589	27	ANSM	ATROPINIC MEDICATIONS	R06AA
BROMPHENIRAMINE	1767	27	ANSM	ATROPINIC MEDICATIONS	R06AA
BUCLIZINE	59636	27	ANSM	ATROPINIC MEDICATIONS	R06AA
CHLORPHENAMINE	2400	27	ANSM	ATROPINIC MEDICATIONS	R06AA
CHLORPROETHAZINE	59860	27	ANSM	ATROPINIC MEDICATIONS	R06AA
CHLORPROMAZINE 	2403	27	ANSM	ATROPINIC MEDICATIONS	R06AA
CLIDINIUM	1429809	27	ANSM	ATROPINIC MEDICATIONS	R06AA
CLOMIPRAMINE	2597	27	ANSM	ATROPINIC MEDICATIONS	R06AA
CLOZAPINE 	2626	27	ANSM	ATROPINIC MEDICATIONS	R06AA
CYAMEMAZINE	21877	27	ANSM	ATROPINIC MEDICATIONS	R06AA
CYCLOPENTOLATE	3001	27	ANSM	ATROPINIC MEDICATIONS	R06AA
CYPROHEPTADINE 	3013	27	ANSM	ATROPINIC MEDICATIONS	R06AA
DARIFENACIN 	136198	27	ANSM	ATROPINIC MEDICATIONS	R06AA
DESIPRAMINE	3247	27	ANSM	ATROPINIC MEDICATIONS	R06AA
DEXCHLORPHENIRAMINE	22697	27	ANSM	ATROPINIC MEDICATIONS	R06AA
DIPHENHYDRAMINE DIACEFYLLINE		27	ANSM	ATROPINIC MEDICATIONS	R06AA
DIHEXYVERINE	236209	27	ANSM	ATROPINIC MEDICATIONS	R06AA
DIMENHYDRINATE	3444	27	ANSM	ATROPINIC MEDICATIONS	R06AA
DIPHENHYDRAMINE	3498	27	ANSM	ATROPINIC MEDICATIONS	R06AA
DISOPYRAMIDE 	3541	27	ANSM	ATROPINIC MEDICATIONS	R06AA
DOSULEPIN	3634	27	ANSM	ATROPINIC MEDICATIONS	R06AA
DOXEPIN	3638	27	ANSM	ATROPINIC MEDICATIONS	R06AA
DOXYLAMINE	3642	27	ANSM	ATROPINIC MEDICATIONS	R06AA
FESOTERODINE 	797195	27	ANSM	ATROPINIC MEDICATIONS	R06AA
FLUNARIZINE	4459	27	ANSM	ATROPINIC MEDICATIONS	R06AA
FLUPENTIXOL	4495	27	ANSM	ATROPINIC MEDICATIONS	R06AA
FLUPHENAZINE	4496	27	ANSM	ATROPINIC MEDICATIONS	R06AA
HISTAPYRRODINE	172232	27	ANSM	ATROPINIC MEDICATIONS	R06AA
HOMATROPINE	27084	27	ANSM	ATROPINIC MEDICATIONS	R06AA
HYDROXYZINE	5553	27	ANSM	ATROPINIC MEDICATIONS	R06AA
IMIPRAMINE	5691	27	ANSM	ATROPINIC MEDICATIONS	R06AA
INDORAMIN	5784	27	ANSM	ATROPINIC MEDICATIONS	R06AA
IPRATROPIUM	7213	27	ANSM	ATROPINIC MEDICATIONS	R06AA
ISOTHIPENDYL	28012	27	ANSM	ATROPINIC MEDICATIONS	R06AA
LEVOMEPROMAZINE	6852	27	ANSM	ATROPINIC MEDICATIONS	R06AA
MAPROTILINE	6646	27	ANSM	ATROPINIC MEDICATIONS	R06AA
MECLOZINE	6676	27	ANSM	ATROPINIC MEDICATIONS	R06AA
MEFENIDRAMIUM	236421	27	ANSM	ATROPINIC MEDICATIONS	R06AA
MEPYRAMINE	9009	27	ANSM	ATROPINIC MEDICATIONS	R06AA
MEQUITAZINE 	29528	27	ANSM	ATROPINIC MEDICATIONS	R06AA
METOPIMAZINE	29954	27	ANSM	ATROPINIC MEDICATIONS	R06AA
MIZOLASTINE 	61455	27	ANSM	ATROPINIC MEDICATIONS	R06AA
NIAPRAZINE	31722	27	ANSM	ATROPINIC MEDICATIONS	R06AA
NORTRIPTYLINE 	7531	27	ANSM	ATROPINIC MEDICATIONS	R06AA
OPIPRAMOL	7674	27	ANSM	ATROPINIC MEDICATIONS	R06AA
OXATOMIDE	54236	27	ANSM	ATROPINIC MEDICATIONS	R06AA
OXITROPIUM	32649	27	ANSM	ATROPINIC MEDICATIONS	R06AA
OXOMEMAZINE	234528	27	ANSM	ATROPINIC MEDICATIONS	R06AA
OXYBUTYNIN	32675	27	ANSM	ATROPINIC MEDICATIONS	R06AA
PERPHENAZINE	8076	27	ANSM	ATROPINIC MEDICATIONS	R06AA
PHENIRAMINE	8132	27	ANSM	ATROPINIC MEDICATIONS	R06AA
PHENYLTOLOXAMINE	33408	27	ANSM	ATROPINIC MEDICATIONS	R06AA
PIMETHIXENE	33712	27	ANSM	ATROPINIC MEDICATIONS	R06AA
PIPERAZINE	1431666	27	ANSM	ATROPINIC MEDICATIONS	R06AA
PIPOTIAZINE	8348	27	ANSM	ATROPINIC MEDICATIONS	R06AA
PIZOTIFEN	8373	27	ANSM	ATROPINIC MEDICATIONS	R06AA
PROCHLORPERAZINE	8704	27	ANSM	ATROPINIC MEDICATIONS	R06AA
PROMETHAZINE	8745	27	ANSM	ATROPINIC MEDICATIONS	R06AA
PROPERICIAZINE		27	ANSM	ATROPINIC MEDICATIONS	R06AA
QUINIDINE	9068	27	ANSM	ATROPINIC MEDICATIONS	R06AA
SCOPOLAMINE	9601	27	ANSM	ATROPINIC MEDICATIONS	R06AA
SOLIFENACIN 	322167	27	ANSM	ATROPINIC MEDICATIONS	R06AA
THENYLDIAMINE	38025	27	ANSM	ATROPINIC MEDICATIONS	R06AA
THIOPROPERAZINE	10498	27	ANSM	ATROPINIC MEDICATIONS	R06AA
TOLTERODINE 		27	ANSM	ATROPINIC MEDICATIONS	R06AA
TRIFLUOPERAZINE	10800	27	ANSM	ATROPINIC MEDICATIONS	R06AA
TRIHEXYPHENIDYL	10811	27	ANSM	ATROPINIC MEDICATIONS	R06AA
TRIMIPRAMINE	10834	27	ANSM	ATROPINIC MEDICATIONS	R06AA
TRIPROLIDINE	10849	27	ANSM	ATROPINIC MEDICATIONS	R06AA
TROPATEPINE	38876	27	ANSM	ATROPINIC MEDICATIONS	R06AA
TROPICAMIDE	10869	27	ANSM	ATROPINIC MEDICATIONS	R06AA
TROSPIUM	236778	27	ANSM	ATROPINIC MEDICATIONS	R06AA
BUPROPION 	42347	78	ANSM	INDIRECT SYMPATHOMIMETICS	C01CA-R01BA
CAFEDRINE	47589	78	ANSM	INDIRECT SYMPATHOMIMETICS	C01CA-R01BA
EPHEDRINE	3966	78	ANSM	INDIRECT SYMPATHOMIMETICS	C01CA-R01BA
METHYLPHENIDATE	6901	78	ANSM	INDIRECT SYMPATHOMIMETICS	C01CA-R01BA
PHENYLEPHRINE	8163	78	ANSM	INDIRECT SYMPATHOMIMETICS	C01CA-R01BA
PSEUDOEPHEDRINE	8896	78	ANSM	INDIRECT SYMPATHOMIMETICS	C01CA-R01BA
THEODRENALINE	31958	78	ANSM	INDIRECT SYMPATHOMIMETICS	C01CA-R01BA
DEXLANSOPRAZOLE	816346	129	ANSM	PROTON PUMP INHIBITORS	A02BC-001
ESOMEPRAZOLE	283742	129	ANSM	PROTON PUMP INHIBITORS	A02BC-001
LANSOPRAZOLE	17128	129	ANSM	PROTON PUMP INHIBITORS	A02BC-001
OMEPRAZOLE	7646	129	ANSM	PROTON PUMP INHIBITORS	A02BC-001
PANTOPRAZOLE	40790	129	ANSM	PROTON PUMP INHIBITORS	A02BC-001
RABEPRAZOLE	114979	129	ANSM	PROTON PUMP INHIBITORS	A02BC-001
ACENOCOUMAROL	154	115	ANSM	ORAL ANTICOAGULANTS	B01A-001
APIXABAN	1364430	115	ANSM	ORAL ANTICOAGULANTS	B01A-001
ARGATROBAN	15202	115	ANSM	ORAL ANTICOAGULANTS	B01A-001
DABIGATRAN	1037042	115	ANSM	ORAL ANTICOAGULANTS	B01A-001
FLUINDIONE	50097	115	ANSM	ORAL ANTICOAGULANTS	B01A-001
PHENINDIONE	8130	115	ANSM	ORAL ANTICOAGULANTS	B01A-001
RIVAROXABAN	1114195	115	ANSM	ORAL ANTICOAGULANTS	B01A-001
TIOCLOMAROL	163426	115	ANSM	ORAL ANTICOAGULANTS	B01A-001
WARFARIN	11289	115	ANSM	ORAL ANTICOAGULANTS	B01A-001
ALENDRONIC ACID	236083	37	ANSM	BISPHOSPHONATES	M05B-001
CLODRONIC ACID	3350	37	ANSM	BISPHOSPHONATES	M05B-001
ETIDRONIC ACID	1356715	37	ANSM	BISPHOSPHONATES	M05B-001
IBANDRONIC ACID	115265	37	ANSM	BISPHOSPHONATES	M05B-001
MEDRONIC ACID	1314368	37	ANSM	BISPHOSPHONATES	M05B-001
OXIDRONIC ACID		37	ANSM	BISPHOSPHONATES	M05B-001
PAMIDRONIC ACID	11473	37	ANSM	BISPHOSPHONATES	M05B-001
RISEDRONIC ACID	55685	37	ANSM	BISPHOSPHONATES	M05B-001
TILUDRONIC ACID	11476	37	ANSM	BISPHOSPHONATES	M05B-001
ZOLEDRONIC ACID	77655	37	ANSM	BISPHOSPHONATES	M05B-001
ACETYLSULFAFURAZOL		98	ANSM	METHEMOGLOBINIZING MEDICATIONS	METGL
BENZOCAINE	1399	98	ANSM	METHEMOGLOBINIZING MEDICATIONS	METGL
DAPSONE 	3108	98	ANSM	METHEMOGLOBINIZING MEDICATIONS	METGL
FLUTAMIDE	4508	98	ANSM	METHEMOGLOBINIZING MEDICATIONS	METGL
METOCLOPRAMIDE	6915	98	ANSM	METHEMOGLOBINIZING MEDICATIONS	METGL
PRILOCAINE	8686	98	ANSM	METHEMOGLOBINIZING MEDICATIONS	METGL
NITROPRUSSIDE	7476	98	ANSM	METHEMOGLOBINIZING MEDICATIONS	METGL
SULFACETAMIDE	10169	98	ANSM	METHEMOGLOBINIZING MEDICATIONS	METGL
SULFADIAZINE	10171	98	ANSM	METHEMOGLOBINIZING MEDICATIONS	METGL
SULFADOXINE	10173	98	ANSM	METHEMOGLOBINIZING MEDICATIONS	METGL
SULFAFURAZOL	10207	98	ANSM	METHEMOGLOBINIZING MEDICATIONS	METGL
SULFAGUANIDINE	10174	98	ANSM	METHEMOGLOBINIZING MEDICATIONS	METGL
SULFAMETHIZOLE	10179	98	ANSM	METHEMOGLOBINIZING MEDICATIONS	METGL
SULFAMETHOXAZOLE	10180	98	ANSM	METHEMOGLOBINIZING MEDICATIONS	METGL
SULFAMOXOLE	10183	98	ANSM	METHEMOGLOBINIZING MEDICATIONS	METGL
ALTRETAMINE	5296	51	ANSM	CYTOTOXICS	L01
AMSACRINE	739	51	ANSM	CYTOTOXICS	L01
ASPARAGINASE	1156	51	ANSM	CYTOTOXICS	L01
AZACITIDINE	1251	51	ANSM	CYTOTOXICS	L01
AZATHIOPRINE	1256	51	ANSM	CYTOTOXICS	L01
BENDAMUSTINE	134547	51	ANSM	CYTOTOXICS	L01
BLEOMYCIN	1622	51	ANSM	CYTOTOXICS	L01
BORTEZOMIB	358258	51	ANSM	CYTOTOXICS	L01
BUSULFAN	1828	51	ANSM	CYTOTOXICS	L01
CABAZITAXEL	996051	51	ANSM	CYTOTOXICS	L01
CAPECITABINE	194000	51	ANSM	CYTOTOXICS	L01
CARBOPLATIN	40048	51	ANSM	CYTOTOXICS	L01
CARMUSTINE	2105	51	ANSM	CYTOTOXICS	L01
CHLORAMBUCIL	2346	51	ANSM	CYTOTOXICS	L01
CHLORMETHINE	6674	51	ANSM	CYTOTOXICS	L01
CISPLATIN	2555	51	ANSM	CYTOTOXICS	L01
CLADRIBINE	44157	51	ANSM	CYTOTOXICS	L01
CLOFARABINE	44151	51	ANSM	CYTOTOXICS	L01
CYCLOPHOSPHAMIDE	3002	51	ANSM	CYTOTOXICS	L01
CYTARABINE	3041	51	ANSM	CYTOTOXICS	L01
DACARBAZINE	3098	51	ANSM	CYTOTOXICS	L01
DACTINOMYCIN	3100	51	ANSM	CYTOTOXICS	L01
DAUNORUBICIN	3109	51	ANSM	CYTOTOXICS	L01
DECITABINE	15657	51	ANSM	CYTOTOXICS	L01
DEXRAZOXANE	42736	51	ANSM	CYTOTOXICS	L01
DOCETAXEL	72962	51	ANSM	CYTOTOXICS	L01
DOXORUBICIN	3639	51	ANSM	CYTOTOXICS	L01
EPIRUBICIN	3995	51	ANSM	CYTOTOXICS	L01
ERIBULIN	1045453	51	ANSM	CYTOTOXICS	L01
ESTRAMUSTINE	4089	51	ANSM	CYTOTOXICS	L01
ETOPOSIDE	4179	51	ANSM	CYTOTOXICS	L01
FLUDARABINE	24698	51	ANSM	CYTOTOXICS	L01
FLUOROURACILE	4492	51	ANSM	CYTOTOXICS	L01
FOTEMUSTINE 	25287	51	ANSM	CYTOTOXICS	L01
GEMCITABINE	12574	51	ANSM	CYTOTOXICS	L01
HYDROXYCARBAMIDE	5552	51	ANSM	CYTOTOXICS	L01
IDARUBICIN	5650	51	ANSM	CYTOTOXICS	L01
IFOSFAMIDE	5657	51	ANSM	CYTOTOXICS	L01
IRINOTECAN	51499	51	ANSM	CYTOTOXICS	L01
LOMUSTINE	6466	51	ANSM	CYTOTOXICS	L01
MELPHALAN	6718	51	ANSM	CYTOTOXICS	L01
MERCAPTOPURINE	103	51	ANSM	CYTOTOXICS	L01
METHOTREXATE	6851	51	ANSM	CYTOTOXICS	L01
MILTEFOSINE	236678	51	ANSM	CYTOTOXICS	L01
MITOGUAZONE	7000	51	ANSM	CYTOTOXICS	L01
MITOMYCIN C	632	51	ANSM	CYTOTOXICS	L01
MITOXANTRONE	7005	51	ANSM	CYTOTOXICS	L01
NELARABINE	274771	51	ANSM	CYTOTOXICS	L01
OXALIPLATIN	32592	51	ANSM	CYTOTOXICS	L01
PACLITAXEL	56946	51	ANSM	CYTOTOXICS	L01
PENTOSTATIN	8011	51	ANSM	CYTOTOXICS	L01
PIPOBROMAN	8347	51	ANSM	CYTOTOXICS	L01
PIRARUBICIN	33764	51	ANSM	CYTOTOXICS	L01
PIXANTRONE		51	ANSM	CYTOTOXICS	L01
PLICAMYCIN	6995	51	ANSM	CYTOTOXICS	L01
PROCARBAZINE	8702	51	ANSM	CYTOTOXICS	L01
RALTITREXED	196239	51	ANSM	CYTOTOXICS	L01
STREPTOZOCIN	10114	51	ANSM	CYTOTOXICS	L01
TEGAFUR 	4582	51	ANSM	CYTOTOXICS	L01
