NUI,FDASubstancePrefName,Drugbank_Bio2rdf
http://purl.bioontology.org/ontology/NDFRT/N0000022048,BRIMONIDINE,http://bio2rdf.org/drugbank:DB00484
http://purl.bioontology.org/ontology/NDFRT/N0000004426,BRINZOLAMIDE,http://bio2rdf.org/drugbank:DB01194
http://purl.bioontology.org/ontology/NDFRT/N0000148553,BRINZOLAMIDE,http://bio2rdf.org/drugbank:DB01194
http://purl.bioontology.org/ontology/NDFRT/N0000006246,BROMFENAC,http://bio2rdf.org/drugbank:DB00963
http://purl.bioontology.org/ontology/NDFRT/N0000022080,BROMFENAC,http://bio2rdf.org/drugbank:DB00963
http://purl.bioontology.org/ontology/NDFRT/N0000006163,BROMOCRIPTINE,http://bio2rdf.org/drugbank:DB01200
http://purl.bioontology.org/ontology/NDFRT/N0000147732,BROMOCRIPTINE,http://bio2rdf.org/drugbank:DB01200
http://purl.bioontology.org/ontology/NDFRT/N0000006177,BROMPHENIRAMINE,http://bio2rdf.org/drugbank:DB00835
http://purl.bioontology.org/ontology/NDFRT/N0000147734,BROMPHENIRAMINE,http://bio2rdf.org/drugbank:DB00835
http://purl.bioontology.org/ontology/NDFRT/N0000005806,BUDESONIDE,http://bio2rdf.org/drugbank:DB01222
http://purl.bioontology.org/ontology/NDFRT/N0000148384,BUDESONIDE,http://bio2rdf.org/drugbank:DB01222
http://purl.bioontology.org/ontology/NDFRT/N0000007386,BUMETANIDE,http://bio2rdf.org/drugbank:DB00887
http://purl.bioontology.org/ontology/NDFRT/N0000146155,BUMETANIDE,http://bio2rdf.org/drugbank:DB00887
http://purl.bioontology.org/ontology/NDFRT/N0000007415,BUPIVACAINE,http://bio2rdf.org/drugbank:DB00297
http://purl.bioontology.org/ontology/NDFRT/N0000147736,BUPIVACAINE,http://bio2rdf.org/drugbank:DB00297
http://purl.bioontology.org/ontology/NDFRT/N0000007417,BUPRENORPHINE,http://bio2rdf.org/drugbank:DB00921
http://purl.bioontology.org/ontology/NDFRT/N0000147737,BUPRENORPHINE,http://bio2rdf.org/drugbank:DB00921
http://purl.bioontology.org/ontology/NDFRT/N0000006417,BUPROPION,http://bio2rdf.org/drugbank:DB01156
http://purl.bioontology.org/ontology/NDFRT/N0000147738,BUPROPION,http://bio2rdf.org/drugbank:DB01156
http://purl.bioontology.org/ontology/NDFRT/N0000007480,BUSPIRONE,http://bio2rdf.org/drugbank:DB00490
http://purl.bioontology.org/ontology/NDFRT/N0000147739,BUSPIRONE,http://bio2rdf.org/drugbank:DB00490
http://purl.bioontology.org/ontology/NDFRT/N0000007483,BUSULFAN,http://bio2rdf.org/drugbank:DB01008
http://purl.bioontology.org/ontology/NDFRT/N0000147076,BUSULFAN,http://bio2rdf.org/drugbank:DB01008
http://purl.bioontology.org/ontology/NDFRT/N0000006092,BUTABARBITAL,http://bio2rdf.org/drugbank:DB00237
http://purl.bioontology.org/ontology/NDFRT/N0000147740,BUTABARBITAL,http://bio2rdf.org/drugbank:DB00237
http://purl.bioontology.org/ontology/NDFRT/N0000146445,BUTALBITAL,http://bio2rdf.org/drugbank:DB00241
http://purl.bioontology.org/ontology/NDFRT/N0000179058,BUTALBITAL,http://bio2rdf.org/drugbank:DB00241
http://purl.bioontology.org/ontology/NDFRT/N0000006118,BUTENAFINE,http://bio2rdf.org/drugbank:DB01091
http://purl.bioontology.org/ontology/NDFRT/N0000022059,BUTENAFINE,http://bio2rdf.org/drugbank:DB01091
http://purl.bioontology.org/ontology/NDFRT/N0000006911,BUTOCONAZOLE,http://bio2rdf.org/drugbank:DB00639
http://purl.bioontology.org/ontology/NDFRT/N0000006911,BUTOCONAZOLE,http://bio2rdf.org/drugbank:DB02087
http://purl.bioontology.org/ontology/NDFRT/N0000147742,BUTOCONAZOLE,http://bio2rdf.org/drugbank:DB00639
http://purl.bioontology.org/ontology/NDFRT/N0000147742,BUTOCONAZOLE,http://bio2rdf.org/drugbank:DB02087
http://purl.bioontology.org/ontology/NDFRT/N0000005711,BUTORPHANOL,http://bio2rdf.org/drugbank:DB00611
http://purl.bioontology.org/ontology/NDFRT/N0000147743,BUTORPHANOL,http://bio2rdf.org/drugbank:DB00611
http://purl.bioontology.org/ontology/NDFRT/N0000181529,CABAZITAXEL,http://bio2rdf.org/drugbank:DB06772
http://purl.bioontology.org/ontology/NDFRT/N0000006339,CABERGOLINE,http://bio2rdf.org/drugbank:DB00248
http://purl.bioontology.org/ontology/NDFRT/N0000148483,CABERGOLINE,http://bio2rdf.org/drugbank:DB00248
http://purl.bioontology.org/ontology/NDFRT/N0000006506,CAFFEINE,http://bio2rdf.org/drugbank:DB00201
http://purl.bioontology.org/ontology/NDFRT/N0000145919,CAFFEINE,http://bio2rdf.org/drugbank:DB00201
http://purl.bioontology.org/ontology/NDFRT/N0000006397,CALCIPOTRIENE,http://bio2rdf.org/drugbank:DB02300
http://purl.bioontology.org/ontology/NDFRT/N0000148363,CALCIPOTRIENE,http://bio2rdf.org/drugbank:DB02300
http://purl.bioontology.org/ontology/NDFRT/N0000006511,CALCITRIOL,http://bio2rdf.org/drugbank:DB00136
http://purl.bioontology.org/ontology/NDFRT/N0000029459,CALCITRIOL,http://bio2rdf.org/drugbank:DB00136
http://purl.bioontology.org/ontology/NDFRT/N0000146161,CALCITRIOL,http://bio2rdf.org/drugbank:DB00136
http://purl.bioontology.org/ontology/NDFRT/N0000006512,CALCIUM,http://bio2rdf.org/drugbank:DB01373
http://purl.bioontology.org/ontology/NDFRT/N0000029437,CALCIUM,http://bio2rdf.org/drugbank:DB01373
http://purl.bioontology.org/ontology/NDFRT/N0000146031,CALCIUM,http://bio2rdf.org/drugbank:DB01373
http://purl.bioontology.org/ontology/NDFRT/N0000006969,"CALCIUM ACETATE",http://bio2rdf.org/drugbank:DB00258
http://purl.bioontology.org/ontology/NDFRT/N0000147026,"CALCIUM ACETATE",http://bio2rdf.org/drugbank:DB00258
http://purl.bioontology.org/ontology/NDFRT/N0000178497,CANAKINUMAB,http://bio2rdf.org/drugbank:DB06168
http://purl.bioontology.org/ontology/NDFRT/N0000004463,CANDESARTAN,http://bio2rdf.org/drugbank:DB00796
http://purl.bioontology.org/ontology/NDFRT/N0000148603,CANDESARTAN,http://bio2rdf.org/drugbank:DB00796
http://purl.bioontology.org/ontology/NDFRT/N0000005958,CAPECITABINE,http://bio2rdf.org/drugbank:DB01101
http://purl.bioontology.org/ontology/NDFRT/N0000148555,CAPECITABINE,http://bio2rdf.org/drugbank:DB01101
http://purl.bioontology.org/ontology/NDFRT/N0000147744,CAPREOMYCIN,http://bio2rdf.org/drugbank:DB00314
http://purl.bioontology.org/ontology/NDFRT/N0000178639,CAPREOMYCIN,http://bio2rdf.org/drugbank:DB00314
http://purl.bioontology.org/ontology/NDFRT/N0000007435,CAPTOPRIL,http://bio2rdf.org/drugbank:DB01197
http://purl.bioontology.org/ontology/NDFRT/N0000145994,CAPTOPRIL,http://bio2rdf.org/drugbank:DB01197
http://purl.bioontology.org/ontology/NDFRT/N0000007437,CARBACHOL,http://bio2rdf.org/drugbank:DB00411
http://purl.bioontology.org/ontology/NDFRT/N0000146899,CARBACHOL,http://bio2rdf.org/drugbank:DB00411
http://purl.bioontology.org/ontology/NDFRT/N0000007470,CARBAMAZEPINE,http://bio2rdf.org/drugbank:DB00564
http://purl.bioontology.org/ontology/NDFRT/N0000146226,CARBAMAZEPINE,http://bio2rdf.org/drugbank:DB00564
http://purl.bioontology.org/ontology/NDFRT/N0000007482,CARBENICILLIN,http://bio2rdf.org/drugbank:DB00578
http://purl.bioontology.org/ontology/NDFRT/N0000147746,CARBENICILLIN,http://bio2rdf.org/drugbank:DB00578
http://purl.bioontology.org/ontology/NDFRT/N0000005697,CARBIDOPA,http://bio2rdf.org/drugbank:DB00190
http://purl.bioontology.org/ontology/NDFRT/N0000146299,CARBIDOPA,http://bio2rdf.org/drugbank:DB00190
http://purl.bioontology.org/ontology/NDFRT/N0000006898,CARBINOXAMINE,http://bio2rdf.org/drugbank:DB00748
http://purl.bioontology.org/ontology/NDFRT/N0000147748,CARBINOXAMINE,http://bio2rdf.org/drugbank:DB00748
http://purl.bioontology.org/ontology/NDFRT/N0000007164,CARBOPLATIN,http://bio2rdf.org/drugbank:DB00958
http://purl.bioontology.org/ontology/NDFRT/N0000147598,CARBOPLATIN,http://bio2rdf.org/drugbank:DB00958
http://purl.bioontology.org/ontology/NDFRT/N0000005780,CARBOPROST,http://bio2rdf.org/drugbank:DB00429
http://purl.bioontology.org/ontology/NDFRT/N0000146433,CARBOPROST,http://bio2rdf.org/drugbank:DB00429
http://purl.bioontology.org/ontology/NDFRT/N0000182969,"CARGLUMIC ACID",http://bio2rdf.org/drugbank:DB06775
http://purl.bioontology.org/ontology/NDFRT/N0000006668,CARISOPRODOL,http://bio2rdf.org/drugbank:DB00395
http://purl.bioontology.org/ontology/NDFRT/N0000146778,CARISOPRODOL,http://bio2rdf.org/drugbank:DB00395
http://purl.bioontology.org/ontology/NDFRT/N0000006684,CARMUSTINE,http://bio2rdf.org/drugbank:DB00262
http://purl.bioontology.org/ontology/NDFRT/N0000146473,CARMUSTINE,http://bio2rdf.org/drugbank:DB00262
http://purl.bioontology.org/ontology/NDFRT/N0000148463,CARMUSTINE,http://bio2rdf.org/drugbank:DB00262
http://purl.bioontology.org/ontology/NDFRT/N0000006688,CARNITINE,http://bio2rdf.org/drugbank:DB02648
http://purl.bioontology.org/ontology/NDFRT/N0000006688,CARNITINE,http://bio2rdf.org/drugbank:DB00583
http://purl.bioontology.org/ontology/NDFRT/N0000148430,CARNITINE,http://bio2rdf.org/drugbank:DB02648
http://purl.bioontology.org/ontology/NDFRT/N0000148430,CARNITINE,http://bio2rdf.org/drugbank:DB00583
http://purl.bioontology.org/ontology/NDFRT/N0000006743,CARTEOLOL,http://bio2rdf.org/drugbank:DB00521
http://purl.bioontology.org/ontology/NDFRT/N0000147523,CARTEOLOL,http://bio2rdf.org/drugbank:DB00521
http://purl.bioontology.org/ontology/NDFRT/N0000006049,CARVEDILOL,http://bio2rdf.org/drugbank:DB01136
http://purl.bioontology.org/ontology/NDFRT/N0000148505,CARVEDILOL,http://bio2rdf.org/drugbank:DB01136
http://purl.bioontology.org/ontology/NDFRT/N0000004481,CASPOFUNGIN,http://bio2rdf.org/drugbank:DB00520
http://purl.bioontology.org/ontology/NDFRT/N0000148694,CASPOFUNGIN,http://bio2rdf.org/drugbank:DB00520
http://purl.bioontology.org/ontology/NDFRT/N0000005816,CEFACLOR,http://bio2rdf.org/drugbank:DB00833
http://purl.bioontology.org/ontology/NDFRT/N0000145917,CEFACLOR,http://bio2rdf.org/drugbank:DB00833
http://purl.bioontology.org/ontology/NDFRT/N0000005821,CEFADROXIL,http://bio2rdf.org/drugbank:DB01140
http://purl.bioontology.org/ontology/NDFRT/N0000146488,CEFADROXIL,http://bio2rdf.org/drugbank:DB01140
http://purl.bioontology.org/ontology/NDFRT/N0000005828,CEFAZOLIN,http://bio2rdf.org/drugbank:DB01327
http://purl.bioontology.org/ontology/NDFRT/N0000147751,CEFAZOLIN,http://bio2rdf.org/drugbank:DB01327
http://purl.bioontology.org/ontology/NDFRT/N0000004492,CEFDINIR,http://bio2rdf.org/drugbank:DB00535
http://purl.bioontology.org/ontology/NDFRT/N0000148556,CEFDINIR,http://bio2rdf.org/drugbank:DB00535
http://purl.bioontology.org/ontology/NDFRT/N0000010085,CEFDITOREN,http://bio2rdf.org/drugbank:DB01066
http://purl.bioontology.org/ontology/NDFRT/N0000022252,CEFDITOREN,http://bio2rdf.org/drugbank:DB01066
http://purl.bioontology.org/ontology/NDFRT/N0000004493,CEFEPIME,http://bio2rdf.org/drugbank:DB01413
http://purl.bioontology.org/ontology/NDFRT/N0000022054,CEFEPIME,http://bio2rdf.org/drugbank:DB01413
http://purl.bioontology.org/ontology/NDFRT/N0000005833,CEFOPERAZONE,http://bio2rdf.org/drugbank:DB01329
http://purl.bioontology.org/ontology/NDFRT/N0000147754,CEFOPERAZONE,http://bio2rdf.org/drugbank:DB01329
http://purl.bioontology.org/ontology/NDFRT/N0000005835,CEFOTAXIME,http://bio2rdf.org/drugbank:DB00493
http://purl.bioontology.org/ontology/NDFRT/N0000147755,CEFOTAXIME,http://bio2rdf.org/drugbank:DB00493
http://purl.bioontology.org/ontology/NDFRT/N0000006099,CEFOTETAN,http://bio2rdf.org/drugbank:DB01330
http://purl.bioontology.org/ontology/NDFRT/N0000147756,CEFOTETAN,http://bio2rdf.org/drugbank:DB01330
http://purl.bioontology.org/ontology/NDFRT/N0000005855,CEFOXITIN,http://bio2rdf.org/drugbank:DB01331
http://purl.bioontology.org/ontology/NDFRT/N0000147757,CEFOXITIN,http://bio2rdf.org/drugbank:DB01331
http://purl.bioontology.org/ontology/NDFRT/N0000004502,CEFPROZIL,http://bio2rdf.org/drugbank:DB01150
http://purl.bioontology.org/ontology/NDFRT/N0000148083,CEFPROZIL,http://bio2rdf.org/drugbank:DB01150
http://purl.bioontology.org/ontology/NDFRT/N0000005860,CEFTAZIDIME,http://bio2rdf.org/drugbank:DB00438
http://purl.bioontology.org/ontology/NDFRT/N0000145931,CEFTAZIDIME,http://bio2rdf.org/drugbank:DB00438
http://purl.bioontology.org/ontology/NDFRT/N0000004503,CEFTIBUTEN,http://bio2rdf.org/drugbank:DB01415
http://purl.bioontology.org/ontology/NDFRT/N0000148426,CEFTIBUTEN,http://bio2rdf.org/drugbank:DB01415
http://purl.bioontology.org/ontology/NDFRT/N0000007155,CEFTIZOXIME,http://bio2rdf.org/drugbank:DB01332
http://purl.bioontology.org/ontology/NDFRT/N0000147758,CEFTIZOXIME,http://bio2rdf.org/drugbank:DB01332
http://purl.bioontology.org/ontology/NDFRT/N0000005862,CEFTRIAXONE,http://bio2rdf.org/drugbank:DB01212
http://purl.bioontology.org/ontology/NDFRT/N0000147759,CEFTRIAXONE,http://bio2rdf.org/drugbank:DB01212
http://purl.bioontology.org/ontology/NDFRT/N0000007881,CEFUROXIME,http://bio2rdf.org/drugbank:DB01112
http://purl.bioontology.org/ontology/NDFRT/N0000147760,CEFUROXIME,http://bio2rdf.org/drugbank:DB01112
http://purl.bioontology.org/ontology/NDFRT/N0000007233,CELECOXIB,http://bio2rdf.org/drugbank:DB00482
http://purl.bioontology.org/ontology/NDFRT/N0000148596,CELECOXIB,http://bio2rdf.org/drugbank:DB00482
http://purl.bioontology.org/ontology/NDFRT/N0000006717,CEPHALEXIN,http://bio2rdf.org/drugbank:DB00567
http://purl.bioontology.org/ontology/NDFRT/N0000147185,CEPHALEXIN,http://bio2rdf.org/drugbank:DB00567
http://purl.bioontology.org/ontology/NDFRT/N0000006309,CETIRIZINE,http://bio2rdf.org/drugbank:DB00341
http://purl.bioontology.org/ontology/NDFRT/N0000022010,CETIRIZINE,http://bio2rdf.org/drugbank:DB00341
http://purl.bioontology.org/ontology/NDFRT/N0000010087,CETRORELIX,http://bio2rdf.org/drugbank:DB00050
http://purl.bioontology.org/ontology/NDFRT/N0000022237,CETRORELIX,http://bio2rdf.org/drugbank:DB00050
http://purl.bioontology.org/ontology/NDFRT/N0000010539,CETUXIMAB,http://bio2rdf.org/drugbank:DB00002
http://purl.bioontology.org/ontology/NDFRT/N0000148833,CETUXIMAB,http://bio2rdf.org/drugbank:DB00002
http://purl.bioontology.org/ontology/NDFRT/N0000004524,CEVIMELINE,http://bio2rdf.org/drugbank:DB00185
http://purl.bioontology.org/ontology/NDFRT/N0000148658,CEVIMELINE,http://bio2rdf.org/drugbank:DB00185
http://purl.bioontology.org/ontology/NDFRT/N0000006141,CHLORAMBUCIL,http://bio2rdf.org/drugbank:DB00291
http://purl.bioontology.org/ontology/NDFRT/N0000147072,CHLORAMBUCIL,http://bio2rdf.org/drugbank:DB00291
http://purl.bioontology.org/ontology/NDFRT/N0000006813,CHLORAMPHENICOL,http://bio2rdf.org/drugbank:DB00446
http://purl.bioontology.org/ontology/NDFRT/N0000029080,CHLORAMPHENICOL,http://bio2rdf.org/drugbank:DB00446
http://purl.bioontology.org/ontology/NDFRT/N0000146533,CHLORAMPHENICOL,http://bio2rdf.org/drugbank:DB00446
http://purl.bioontology.org/ontology/NDFRT/N0000006824,CHLORDIAZEPOXIDE,http://bio2rdf.org/drugbank:DB00475
http://purl.bioontology.org/ontology/NDFRT/N0000146141,CHLORDIAZEPOXIDE,http://bio2rdf.org/drugbank:DB00475
http://purl.bioontology.org/ontology/NDFRT/N0000006835,CHLORHEXIDINE,http://bio2rdf.org/drugbank:DB00878
http://purl.bioontology.org/ontology/NDFRT/N0000147765,CHLORHEXIDINE,http://bio2rdf.org/drugbank:DB00878
http://purl.bioontology.org/ontology/NDFRT/N0000147766,CHLOROPROCAINE,http://bio2rdf.org/drugbank:DB01161
http://purl.bioontology.org/ontology/NDFRT/N0000179078,CHLOROPROCAINE,http://bio2rdf.org/drugbank:DB01161
http://purl.bioontology.org/ontology/NDFRT/N0000007737,CHLOROQUINE,http://bio2rdf.org/drugbank:DB00608
http://purl.bioontology.org/ontology/NDFRT/N0000147767,CHLOROQUINE,http://bio2rdf.org/drugbank:DB00608
http://purl.bioontology.org/ontology/NDFRT/N0000006932,CHLOROTHIAZIDE,http://bio2rdf.org/drugbank:DB00880
http://purl.bioontology.org/ontology/NDFRT/N0000146099,CHLOROTHIAZIDE,http://bio2rdf.org/drugbank:DB00880
http://purl.bioontology.org/ontology/NDFRT/N0000005834,CHLOROXINE,http://bio2rdf.org/drugbank:DB01243
http://purl.bioontology.org/ontology/NDFRT/N0000146975,CHLOROXINE,http://bio2rdf.org/drugbank:DB01243
http://purl.bioontology.org/ontology/NDFRT/N0000006942,CHLORPHENIRAMINE,http://bio2rdf.org/drugbank:DB01114
http://purl.bioontology.org/ontology/NDFRT/N0000146218,CHLORPHENIRAMINE,http://bio2rdf.org/drugbank:DB01114
http://purl.bioontology.org/ontology/NDFRT/N0000006947,CHLORPROMAZINE,http://bio2rdf.org/drugbank:DB00477
http://purl.bioontology.org/ontology/NDFRT/N0000146214,CHLORPROMAZINE,http://bio2rdf.org/drugbank:DB00477
http://purl.bioontology.org/ontology/NDFRT/N0000006948,CHLORPROPAMIDE,http://bio2rdf.org/drugbank:DB00672
http://purl.bioontology.org/ontology/NDFRT/N0000146198,CHLORPROPAMIDE,http://bio2rdf.org/drugbank:DB00672
http://purl.bioontology.org/ontology/NDFRT/N0000006970,CHLORTHALIDONE,http://bio2rdf.org/drugbank:DB00310
http://purl.bioontology.org/ontology/NDFRT/N0000146240,CHLORTHALIDONE,http://bio2rdf.org/drugbank:DB00310
http://purl.bioontology.org/ontology/NDFRT/N0000006971,CHLORZOXAZONE,http://bio2rdf.org/drugbank:DB00356
http://purl.bioontology.org/ontology/NDFRT/N0000146235,CHLORZOXAZONE,http://bio2rdf.org/drugbank:DB00356
http://purl.bioontology.org/ontology/NDFRT/N0000006996,CHOLECALCIFEROL,http://bio2rdf.org/drugbank:DB00169
http://purl.bioontology.org/ontology/NDFRT/N0000146043,CHOLECALCIFEROL,http://bio2rdf.org/drugbank:DB00169
http://purl.bioontology.org/ontology/NDFRT/N0000007087,CHOLINE,http://bio2rdf.org/drugbank:DB00122
http://purl.bioontology.org/ontology/NDFRT/N0000146071,CHOLINE,http://bio2rdf.org/drugbank:DB00122
http://purl.bioontology.org/ontology/NDFRT/N0000148686,"CHORIOGONADOTROPIN ALFA",http://bio2rdf.org/drugbank:DB00097
http://purl.bioontology.org/ontology/NDFRT/N0000176150,CICLESONIDE,http://bio2rdf.org/drugbank:DB01410
http://purl.bioontology.org/ontology/NDFRT/N0000179737,CICLESONIDE,http://bio2rdf.org/drugbank:DB01410
http://purl.bioontology.org/ontology/NDFRT/N0000006805,CICLOPIROX,http://bio2rdf.org/drugbank:DB01188
http://purl.bioontology.org/ontology/NDFRT/N0000147770,CICLOPIROX,http://bio2rdf.org/drugbank:DB01188
http://purl.bioontology.org/ontology/NDFRT/N0000006280,CILASTATIN,http://bio2rdf.org/drugbank:DB01597
http://purl.bioontology.org/ontology/NDFRT/N0000147771,CILASTATIN,http://bio2rdf.org/drugbank:DB01597
http://purl.bioontology.org/ontology/NDFRT/N0000006528,CILOSTAZOL,http://bio2rdf.org/drugbank:DB01166
http://purl.bioontology.org/ontology/NDFRT/N0000148605,CILOSTAZOL,http://bio2rdf.org/drugbank:DB01166
http://purl.bioontology.org/ontology/NDFRT/N0000007007,CIMETIDINE,http://bio2rdf.org/drugbank:DB00501
http://purl.bioontology.org/ontology/NDFRT/N0000147147,CIMETIDINE,http://bio2rdf.org/drugbank:DB00501
http://purl.bioontology.org/ontology/NDFRT/N0000010544,CINACALCET,http://bio2rdf.org/drugbank:DB01012
http://purl.bioontology.org/ontology/NDFRT/N0000148841,CINACALCET,http://bio2rdf.org/drugbank:DB01012
http://purl.bioontology.org/ontology/NDFRT/N0000007046,CIPROFLOXACIN,http://bio2rdf.org/drugbank:DB00537
http://purl.bioontology.org/ontology/NDFRT/N0000147503,CIPROFLOXACIN,http://bio2rdf.org/drugbank:DB00537
http://purl.bioontology.org/ontology/NDFRT/N0000007062,CISPLATIN,http://bio2rdf.org/drugbank:DB00515
http://purl.bioontology.org/ontology/NDFRT/N0000146476,CISPLATIN,http://bio2rdf.org/drugbank:DB00515
http://purl.bioontology.org/ontology/NDFRT/N0000007127,CITALOPRAM,http://bio2rdf.org/drugbank:DB00215
http://purl.bioontology.org/ontology/NDFRT/N0000148583,CITALOPRAM,http://bio2rdf.org/drugbank:DB00215
http://purl.bioontology.org/ontology/NDFRT/N0000006317,CLADRIBINE,http://bio2rdf.org/drugbank:DB00242
http://purl.bioontology.org/ontology/NDFRT/N0000148293,CLADRIBINE,http://bio2rdf.org/drugbank:DB00242
http://purl.bioontology.org/ontology/NDFRT/N0000007316,CLARITHROMYCIN,http://bio2rdf.org/drugbank:DB01211
http://purl.bioontology.org/ontology/NDFRT/N0000148093,CLARITHROMYCIN,http://bio2rdf.org/drugbank:DB01211
http://purl.bioontology.org/ontology/NDFRT/N0000007134,CLEMASTINE,http://bio2rdf.org/drugbank:DB00283
http://purl.bioontology.org/ontology/NDFRT/N0000147773,CLEMASTINE,http://bio2rdf.org/drugbank:DB00283
http://purl.bioontology.org/ontology/NDFRT/N0000147774,CLIDINIUM,http://bio2rdf.org/drugbank:DB00771
http://purl.bioontology.org/ontology/NDFRT/N0000179084,CLIDINIUM,http://bio2rdf.org/drugbank:DB00771
http://purl.bioontology.org/ontology/NDFRT/N0000147134,"CLIDINIUM BROMIDE",http://bio2rdf.org/drugbank:DB00771
http://purl.bioontology.org/ontology/NDFRT/N0000008083,CLINDAMYCIN,http://bio2rdf.org/drugbank:DB01190
http://purl.bioontology.org/ontology/NDFRT/N0000147775,CLINDAMYCIN,http://bio2rdf.org/drugbank:DB01190
http://purl.bioontology.org/ontology/NDFRT/N0000176077,CLOBAZAM,http://bio2rdf.org/drugbank:DB00349
http://purl.bioontology.org/ontology/NDFRT/N0000179086,CLOBAZAM,http://bio2rdf.org/drugbank:DB00349
http://purl.bioontology.org/ontology/NDFRT/N0000008086,CLOBETASOL,http://bio2rdf.org/drugbank:DB01013
http://purl.bioontology.org/ontology/NDFRT/N0000147776,CLOBETASOL,http://bio2rdf.org/drugbank:DB01013
http://purl.bioontology.org/ontology/NDFRT/N0000147777,CLOCORTOLONE,http://bio2rdf.org/drugbank:DB00838
http://purl.bioontology.org/ontology/NDFRT/N0000179088,CLOCORTOLONE,http://bio2rdf.org/drugbank:DB00838
http://purl.bioontology.org/ontology/NDFRT/N0000023086,CLOFARABINE,http://bio2rdf.org/drugbank:DB00631
