Drug_Interaction_ID,Drug_1_Name,Drug_1_RxCUI,Drug_1_Class_Name,Drug_1_Code,Drug_2_Name,Drug_2_RxCUI,Drug_2_Class_Name,Drug_2_Code,Clinical_Source,Source_File,Description,Severity,Comment,Drug_Name,RxNorm,Source_File,Clinical_Source,Class_Name,Class_Code,Drug_Name,RxNorm,Source_File,Clinical_Source,Class_Name,Class_Code
1435,,NULL,"MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD",N05AA-002,,NULL,"OTHER MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD",N05AA-002,ANSM,333-MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html,"Accrued risk of convulsions","Take into account",,FLUVOXAMINE,42355,89,ANSM,"MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD",N05AA-002,AMOXAPINE,722,89,ANSM,"MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD",N05AA-002
1435,,NULL,"MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD",N05AA-002,,NULL,"OTHER MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD",N05AA-002,ANSM,333-MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html,"Accrued risk of convulsions","Take into account",,"HALOPERIDOL ",5093,89,ANSM,"MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD",N05AA-002,AMOXAPINE,722,89,ANSM,"MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD",N05AA-002
1435,,NULL,"MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD",N05AA-002,,NULL,"OTHER MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD",N05AA-002,ANSM,333-MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html,"Accrued risk of convulsions","Take into account",,IMIPRAMINE,5691,89,ANSM,"MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD",N05AA-002,AMOXAPINE,722,89,ANSM,"MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD",N05AA-002
1435,,NULL,"MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD",N05AA-002,,NULL,"OTHER MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD",N05AA-002,ANSM,333-MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html,"Accrued risk of convulsions","Take into account",,MAPROTILINE,6646,89,ANSM,"MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD",N05AA-002,AMOXAPINE,722,89,ANSM,"MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD",N05AA-002
1435,,NULL,"MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD",N05AA-002,,NULL,"OTHER MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD",N05AA-002,ANSM,333-MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html,"Accrued risk of convulsions","Take into account",,PAROXETINE,32937,89,ANSM,"MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD",N05AA-002,AMOXAPINE,722,89,ANSM,"MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD",N05AA-002
1435,,NULL,"MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD",N05AA-002,,NULL,"OTHER MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD",N05AA-002,ANSM,333-MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html,"Accrued risk of convulsions","Take into account",,SERTRALINE,36437,89,ANSM,"MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD",N05AA-002,AMOXAPINE,722,89,ANSM,"MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD",N05AA-002
1435,,NULL,"MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD",N05AA-002,,NULL,"OTHER MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD",N05AA-002,ANSM,333-MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html,"Accrued risk of convulsions","Take into account",,TRIMIPRAMINE,10834,89,ANSM,"MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD",N05AA-002,AMOXAPINE,722,89,ANSM,"MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD",N05AA-002
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,AMOXAPINE,722,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,AMITRIPTYLINE,704,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,"CHLORPROMAZINE ",2403,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,AMITRIPTYLINE,704,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,CLOMIPRAMINE,2597,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,AMITRIPTYLINE,704,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,"CLOZAPINE ",2626,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,AMITRIPTYLINE,704,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,DOXEPIN,3638,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,AMITRIPTYLINE,704,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,FLUPHENAZINE,4496,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,AMITRIPTYLINE,704,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,IMIPRAMINE,5691,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,AMITRIPTYLINE,704,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,LOXAPINE,6475,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,AMITRIPTYLINE,704,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,MAPROTILINE,6646,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,AMITRIPTYLINE,704,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,QUETIAPINE,51272,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,AMITRIPTYLINE,704,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,TRIMIPRAMINE,10834,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,AMITRIPTYLINE,704,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,AMITRIPTYLINE,704,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,AMOXAPINE,722,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,"CHLORPROMAZINE ",2403,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,AMOXAPINE,722,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,CLOMIPRAMINE,2597,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,AMOXAPINE,722,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,"CLOZAPINE ",2626,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,AMOXAPINE,722,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,DOXEPIN,3638,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,AMOXAPINE,722,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,FLUPHENAZINE,4496,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,AMOXAPINE,722,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,IMIPRAMINE,5691,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,AMOXAPINE,722,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,LOXAPINE,6475,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,AMOXAPINE,722,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,MAPROTILINE,6646,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,AMOXAPINE,722,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,QUETIAPINE,51272,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,AMOXAPINE,722,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,TRIMIPRAMINE,10834,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,AMOXAPINE,722,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,AMITRIPTYLINE,704,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,"CHLORPROMAZINE ",2403,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,AMOXAPINE,722,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,"CHLORPROMAZINE ",2403,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,CLOMIPRAMINE,2597,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,"CHLORPROMAZINE ",2403,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,"CLOZAPINE ",2626,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,"CHLORPROMAZINE ",2403,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,DOXEPIN,3638,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,"CHLORPROMAZINE ",2403,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,FLUPHENAZINE,4496,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,"CHLORPROMAZINE ",2403,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,IMIPRAMINE,5691,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,"CHLORPROMAZINE ",2403,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,LOXAPINE,6475,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,"CHLORPROMAZINE ",2403,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,MAPROTILINE,6646,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,"CHLORPROMAZINE ",2403,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1439,,NULL,"MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS",N06A,,NULL,"ORAL ANTICOAGULANTS",B01A-001,ANSM,336-MIXED-ADRENERGIC-SEROTONINERGIC-MEDICATIONS.html,"Increase of the risk of hemorrhage","Precaution for use","Clinical monitoring and, if the situation requires, more frequent testing of the INR. Possible adjustment of the dosage of the oral anticoagulant during the administration of these medications together and after it is stopped.",AMITRIPTYLINE,704,96,ANSM,"MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS",N06A,APIXABAN,1364430,112,ANSM,"ORAL ANTICOAGULANTS",B01A-001
1439,,NULL,"MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS",N06A,,NULL,"ORAL ANTICOAGULANTS",B01A-001,ANSM,336-MIXED-ADRENERGIC-SEROTONINERGIC-MEDICATIONS.html,"Increase of the risk of hemorrhage","Precaution for use","Clinical monitoring and, if the situation requires, more frequent testing of the INR. Possible adjustment of the dosage of the oral anticoagulant during the administration of these medications together and after it is stopped.",CLOMIPRAMINE,2597,96,ANSM,"MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS",N06A,APIXABAN,1364430,112,ANSM,"ORAL ANTICOAGULANTS",B01A-001
1439,,NULL,"MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS",N06A,,NULL,"ORAL ANTICOAGULANTS",B01A-001,ANSM,336-MIXED-ADRENERGIC-SEROTONINERGIC-MEDICATIONS.html,"Increase of the risk of hemorrhage","Precaution for use","Clinical monitoring and, if the situation requires, more frequent testing of the INR. Possible adjustment of the dosage of the oral anticoagulant during the administration of these medications together and after it is stopped.",DULOXETINE,72625,96,ANSM,"MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS",N06A,APIXABAN,1364430,112,ANSM,"ORAL ANTICOAGULANTS",B01A-001
1439,,NULL,"MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS",N06A,,NULL,"ORAL ANTICOAGULANTS",B01A-001,ANSM,336-MIXED-ADRENERGIC-SEROTONINERGIC-MEDICATIONS.html,"Increase of the risk of hemorrhage","Precaution for use","Clinical monitoring and, if the situation requires, more frequent testing of the INR. Possible adjustment of the dosage of the oral anticoagulant during the administration of these medications together and after it is stopped.",IMIPRAMINE,5691,96,ANSM,"MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS",N06A,APIXABAN,1364430,112,ANSM,"ORAL ANTICOAGULANTS",B01A-001
1439,,NULL,"MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS",N06A,,NULL,"ORAL ANTICOAGULANTS",B01A-001,ANSM,336-MIXED-ADRENERGIC-SEROTONINERGIC-MEDICATIONS.html,"Increase of the risk of hemorrhage","Precaution for use","Clinical monitoring and, if the situation requires, more frequent testing of the INR. Possible adjustment of the dosage of the oral anticoagulant during the administration of these medications together and after it is stopped.",MILNACIPRAN,588250,96,ANSM,"MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS",N06A,APIXABAN,1364430,112,ANSM,"ORAL ANTICOAGULANTS",B01A-001
1439,,NULL,"MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS",N06A,,NULL,"ORAL ANTICOAGULANTS",B01A-001,ANSM,336-MIXED-ADRENERGIC-SEROTONINERGIC-MEDICATIONS.html,"Increase of the risk of hemorrhage","Precaution for use","Clinical monitoring and, if the situation requires, more frequent testing of the INR. Possible adjustment of the dosage of the oral anticoagulant during the administration of these medications together and after it is stopped.",VENLAFAXINE,39786,96,ANSM,"MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS",N06A,APIXABAN,1364430,112,ANSM,"ORAL ANTICOAGULANTS",B01A-001
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",ARIPIPRAZOLE,89013,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,AMITRIPTYLINE,704,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate","CHLORPROMAZINE ",2403,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,AMITRIPTYLINE,704,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate","CLOZAPINE ",2626,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,AMITRIPTYLINE,704,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",DOXEPIN,3638,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,AMITRIPTYLINE,704,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",ESTAZOLAM,4077,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,AMITRIPTYLINE,704,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",FLUPHENAZINE,4496,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,AMITRIPTYLINE,704,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",FLURAZEPAM,4501,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,AMITRIPTYLINE,704,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",HALOPERIDOL,5093,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,AMITRIPTYLINE,704,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",LOXAPINE,6475,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,AMITRIPTYLINE,704,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",MAPROTILINE,6646,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,AMITRIPTYLINE,704,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",MIRTAZAPINE,15996,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,AMITRIPTYLINE,704,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate","OLANZAPINE ",61381,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,AMITRIPTYLINE,704,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",PALIPERIDONE,679314,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,AMITRIPTYLINE,704,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate","QUETIAPINE ",51272,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,AMITRIPTYLINE,704,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
