Drug 1 Name	Drug 2 Name	Summary	Description
Adefovir	Lumefantrine	Not Available	Not Available
Adefovir	Lymecycline	Not Available	Not Available
Adefovir	Lysergic acid diethylamide (LSD)	Not Available	Not Available
Adefovir	Macitentan	Not Available	Not Available
Adefovir	Macrogol	Not Available	Not Available
Adefovir	Maprotiline	Not Available	Not Available
Adefovir	Maraviroc	Not Available	Not Available
Adefovir	MDMA (Ecstasy)	Not Available	Not Available
Adefovir	Mebeverine	Not Available	Not Available
Adefovir	Mefenamic acid	Not Available	Not Available
Adefovir	Mefloquine	Not Available	Not Available
Adefovir	Melatonin	Not Available	Not Available
Adefovir	Meloxicam	Not Available	Not Available
Adefovir	Mephedrone	Not Available	Not Available
Adefovir	Mercaptopurine	Not Available	Not Available
Adefovir	Meropenem	Not Available	Not Available
Adefovir	Mesalazine	Not Available	Not Available
Adefovir	Metamizole	Not Available	Not Available
Adefovir	Metformin	Not Available	Not Available
Adefovir	Methadone	Not Available	Not Available
Adefovir	Methamphetamine	Not Available	Not Available
Adefovir	Methenamine	Not Available	Not Available
Adefovir	Methotrexate	Not Available	Not Available
Adefovir	Methylcellulose	Not Available	Not Available
Adefovir	Methyldopa	Not Available	Not Available
Adefovir	Methylergonovine	Not Available	Not Available
Adefovir	Methylphenidate	Not Available	Not Available
Adefovir	Methylprednisolone	Not Available	Not Available
Adefovir	Metoclopramide	Not Available	Not Available
Adefovir	Metolazone	Not Available	Not Available
Adefovir	Metoprolol	Not Available	Not Available
Adefovir	Metronidazole	Not Available	Not Available
Adefovir	Mexiletine	Not Available	Not Available
Adefovir	Miconazole	Not Available	Not Available
Adefovir	Midazolam (oral)	Not Available	Not Available
Adefovir	Midazolam (parenteral)	Not Available	Not Available
Adefovir	Mifepristone	Not Available	Not Available
Adefovir	Milk thistle	Not Available	Not Available
Adefovir	Milnacipran	Not Available	Not Available
Adefovir	Minoxidil	Not Available	Not Available
Adefovir	Mirtazapine	Not Available	Not Available
Adefovir	Misoprostol	Not Available	Not Available
Adefovir	Moclobemide	Not Available	Not Available
Adefovir	Modafinil	Not Available	Not Available
Adefovir	Mometasone	Not Available	Not Available
Adefovir	Montelukast	Not Available	Not Available
Adefovir	Morphine	Not Available	Not Available
Adefovir	Moxifloxacin	Not Available	Not Available
Adefovir	Moxonidine	Not Available	Not Available
Adefovir	Mycophenolate	Not Available	Not Available
Adefovir	Naftidrofuryl	Not Available	Not Available
Adefovir	Naloxegol	Not Available	Not Available
Adefovir	Naloxone	Not Available	Not Available
Adefovir	Naltrexone	Not Available	Not Available
Adefovir	Naproxen	Not Available	Not Available
Adefovir	Naratriptan	Not Available	Not Available
Adefovir	Nateglinide	Not Available	Not Available
Adefovir	Nebivolol	Not Available	Not Available
Adefovir	Nefazodone	Not Available	Not Available
Adefovir	Nelfinavir	In a pharmacokinetic substudy of a randomised clinical trial, there were no statistically significant differences in the concentrations of nelfinavir across the arms that included delavirdine, adefovir, or both. The AUC of adefovir was not significantly different among the different groups.	In a pharmacokinetic substudy of a randomized, partially double-blinded, multicenter study in a population of indinavir-experienced subjects with virologic failure (ACTG 884), 12-hour pharmacokinetics was conducted after 2 weeks administration of saquinavir/ritonavir with delavirdine (group A, n=6), adefovir dipivoxil (group B, n=7), or both (group C, n=5), and saquinavir plus nelfinavir with delavirdine (group D, n=7), adefovir dipivoxil (group E, n=6), or both (group F, n=6).There were no statistically significant differences in the concentrations of ritonavir or nelfinavir across the arms that included delavirdine, adefovir dipivoxil, or both; however, the numeric values of the ritonavir and nelfinavir AUC were lower in the adefovir dipivoxil arm. The AUC of adefovir dipivoxil were not significantly different among the different groups.Competing drug-drug interactions among multidrug antiretroviral regimens used in the treatment of HIV infected subjects: ACTG 884 Fletcher C, Acosta E, Cheng H et al. AIDS 2000; 14: 2495-2501.
Adefovir	Neostigmine	Not Available	Not Available
Adefovir	Nevirapine	No interaction observed at doses of adefovir 6- to 12-fold higher than the 10 mg dose recommended for the treatment of chronic hepatitis B.	A previous version (October 2007) of the Hepsera Summary of Product Characteristics stated that at doses of adefovir dipivoxil 6- to 12-fold higher than the 10 mg dose recommended for the treatment of chronic hepatitis B, there was no interaction with nevirapine. These details are not in the current version of the SPC.
Adefovir	Nicardipine	Not Available	Not Available
Adefovir	Nicorandil	Not Available	Not Available
Adefovir	Nifedipine	Not Available	Not Available
Adefovir	Nilotinib	Not Available	Not Available
Adefovir	Nisoldipine	Not Available	Not Available
Adefovir	Nitrendipine	Not Available	Not Available
Adefovir	Nitrofurantoin	Not Available	Not Available
Adefovir	Norethisterone (Norethindrone)	Not Available	Not Available
Adefovir	Norfloxacin	Not Available	Not Available
Adefovir	Nortriptyline	Not Available	Not Available
Adefovir	Nystatin	Not Available	Not Available
Adefovir	OBV/PTV/r	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as adefovir undergoes renal elimination.	(See Summary)
Adefovir	OBV/PTV/r + DSV	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as adefovir undergoes renal elimination.	(See Summary)
Adefovir	Ofloxacin	Not Available	Not Available
Adefovir	Olanzapine	Not Available	Not Available
Adefovir	Olmesartan	Not Available	Not Available
Adefovir	Omalizumab	Not Available	Not Available
Adefovir	Omeprazole	Not Available	Not Available
Adefovir	Ondansetron	Not Available	Not Available
Adefovir	Orlistat	Not Available	Not Available
Adefovir	Orphenadrine	Not Available	Not Available
Adefovir	Oseltamivir	Not Available	Not Available
Adefovir	Oxaliplatin	Not Available	Not Available
Adefovir	Oxamniquine	Not Available	Not Available
Adefovir	Oxazepam	Not Available	Not Available
Adefovir	Oxcarbazepine	Not Available	Not Available
Adefovir	Oxprenolol	Not Available	Not Available
Adefovir	Oxycodone	Not Available	Not Available
Adefovir	Paliperidone	Not Available	Not Available
Adefovir	Pamidronate	Not Available	Not Available
Adefovir	Pantoprazole	Not Available	Not Available
Adefovir	Paracetamol	The pharmacokinetics of adefovir and paracetamol were unchanged when co-administered.	The pharmacokinetics of adefovir have been evaluated following multiple dose administration of adefovir (10 mg once daily) in combination with paracetamol (1000 mg four times daily) in healthy volunteers (n=18). The pharmacokinetics of adefovir and paracetamol were unchanged.Hepsera US Prescribing Information, Gilead Sciences Inc, October 2009.
Adefovir	Paroxetine	Not Available	Not Available
Adefovir	Peg-IFN alfa	Due to the high pharmacokinetic variability of pegylated interferon, no definitive conclusion can be drawn regarding the effect of adefovir and pegylated interferon co-administration on the pharmacokinetics of either medicinal product. Caution is recommended.	Due to the high pharmacokinetic variability of pegylated interferon, no definitive conclusion can be drawn regarding the effect of adefovir and pegylated interferon co-administration on the pharmacokinetic profile of either medicinal product. Even though a pharmacokinetic interaction is unlikely given the two products are eliminated via different pathways, caution is recommended if both products are co-administered.Hepsera Summary of Product Characteristics, Gilead Sciences Ltd, August 2009.The pharmacokinetics of adefovir have been evaluated in healthy volunteers following single dose pegylated interferon α-2a 180 µg (n=15). The evaluation of the effect of adefovir on the pharmacokinetics of pegylated interferon α-2a was inconclusive due to the high variability of pegylated interferon alpha-2a. Adefovir pharmacokinetics were unchanged.Hepsera US Prescribing Information, Gilead Sciences Inc, October 2009.
Adefovir	Penicillamine	Not Available	Not Available
Adefovir	Penicillin V	Not Available	Not Available
Adefovir	Pentamidine	Caution is advised as co-administration of adefovir may increase serum concentrations of either drug via competition for renal excretion pathways or affecting renal function. Close monitoring of renal function is required.	Caution is advised in patients receiving other medicinal products that may affect renal function or are excreted renally (e.g. cyclosporin and tacrolimus, intravenous aminoglycosides, amphotericin B, foscarnet, pentamidine, vancomycin, or medicinal products which are secreted by the same renal transporter, human Organic Anion Transporter 1 (hOAT1), such as cidofovir). Co-administration of 10 mg adefovir dipivoxil with medicinal products in these patients may lead to an increase in serum concentrations of either adefovir or a co-administered medicinal product. The renal function of these patients should be closely monitored with a frequency tailored to the individual patient's medical condition.Hepsera Summary of Product Characteristics, Gilead Sciences Ltd, August 2009.
Adefovir	Pentoxifylline	Not Available	Not Available
Adefovir	Perampanel	Not Available	Not Available
Adefovir	Perazine	Not Available	Not Available
Adefovir	Pericyazine	Not Available	Not Available
Adefovir	Perindopril	Not Available	Not Available
Adefovir	Perphenazine	Not Available	Not Available
Adefovir	Pethidine (Meperidine)	Not Available	Not Available
Adefovir	Phencyclidine	Not Available	Not Available
Adefovir	Phenobarbital	Not Available	Not Available
Adefovir	Phenprocoumon	Not Available	Not Available
Adefovir	Phenylephrine	Not Available	Not Available
Adefovir	Phenytoin	Not Available	Not Available
Adefovir	Pilocarpine	Not Available	Not Available
Adefovir	Pimozide	Not Available	Not Available
Adefovir	Pindolol	Not Available	Not Available
Adefovir	Pioglitazone	Not Available	Not Available
Adefovir	Piperacillin	Not Available	Not Available
Adefovir	Pipotiazine	Not Available	Not Available
Adefovir	Piracetam	Not Available	Not Available
Adefovir	Pirfenadone	Not Available	Not Available
Adefovir	Piroxicam	Not Available	Not Available
Adefovir	Pitavastatin	Not Available	Not Available
Adefovir	Pivmecillinam	Not Available	Not Available
Adefovir	Pizotifen	Not Available	Not Available
Adefovir	Posaconazole	Not Available	Not Available
Adefovir	Potassium	Not Available	Not Available
Adefovir	Pramipexole	Not Available	Not Available
Adefovir	Prasugrel	Not Available	Not Available
Adefovir	Pravastatin	Not Available	Not Available
Adefovir	Praziquantel	Not Available	Not Available
Adefovir	Prazosin	Not Available	Not Available
Adefovir	Prednicarbate	Not Available	Not Available
Adefovir	Prednisone	Not Available	Not Available
Adefovir	Pregabalin	Not Available	Not Available
Adefovir	Primaquine	Not Available	Not Available
Adefovir	Primidone	Not Available	Not Available
Adefovir	Prochlorperazine	Not Available	Not Available
Adefovir	Proguanil	Not Available	Not Available
Adefovir	Promethazine	Not Available	Not Available
Adefovir	Propafenone	Not Available	Not Available
Adefovir	Propofol	Not Available	Not Available
Adefovir	Propranolol	Not Available	Not Available
Adefovir	Protamine sulphate	Not Available	Not Available
Adefovir	Prucalopride	Not Available	Not Available
Adefovir	Pyrantel	Not Available	Not Available
Adefovir	Pyrazinamide	Not Available	Not Available
Adefovir	Pyrimethamine	Not Available	Not Available
Adefovir	Quazepam	Not Available	Not Available
Adefovir	Quetiapine	Not Available	Not Available
Adefovir	Quinapril	Not Available	Not Available
Adefovir	Quinidine	Not Available	Not Available
Adefovir	Quinine	Not Available	Not Available
Adefovir	Rabeprazole	Not Available	Not Available
Adefovir	Raltegravir	Not Available	Not Available
